image_id,s_x,s_rot,len_x,len_rot
calib_02518,0.6520322561264038,0.9848052263259888,4,9
calib_02519,0.0,0.9896894693374634,0,8
calib_02520,0.9879710674285889,0.0,8,0
calib_02521,0.6878917217254639,0.9690310955047607,6,8
calib_02522,0.42628201842308044,0.928614616394043,5,8
calib_02523,0.0,0.9398249387741089,0,9
calib_02524,0.9904230833053589,0.1453024297952652,8,1
calib_02525,0.28254660964012146,0.9500867128372192,5,8
calib_02526,0.0,0.9803597331047058,0,9
calib_02527,0.0,0.9668395519256592,0,8
calib_02528,0.9897593259811401,0.693248987197876,8,8
calib_02529,0.0,0.9800774455070496,0,9
calib_02530,0.7774257659912109,0.44620251655578613,8,4
calib_02531,0.990955650806427,0.21478840708732605,9,5
calib_02532,0.5643613338470459,0.8178421854972839,4,9
calib_02533,0.8027945756912231,0.45931434631347656,8,4
calib_02534,0.9666640162467957,0.21540343761444092,9,1
calib_02535,0.9286277294158936,0.0,8,0
calib_02536,0.9911277294158936,0.4270535409450531,8,3
calib_02537,0.8665546178817749,0.0,8,0
calib_02538,0.9583189487457275,0.6925525665283203,9,9
calib_02539,0.9513788223266602,0.0,9,0
calib_02540,0.0,0.98576420545578,0,8
calib_02541,0.24164697527885437,0.9128955602645874,2,8
calib_02542,0.18052998185157776,0.9492524266242981,2,9
calib_02543,0.6289002299308777,0.8210425972938538,5,7
calib_02544,0.8490143418312073,0.4458649158477783,9,2
calib_02545,0.0,0.9521108269691467,0,8
calib_02546,0.32275891304016113,0.9305570721626282,2,8
calib_02547,0.9091598987579346,0.0,8,0
calib_02548,0.9123238325119019,0.3352251946926117,8,3
calib_02549,0.9304709434509277,0.0,10,0
calib_02550,0.95753014087677,0.2560308277606964,9,3
calib_02551,0.0,0.9943215250968933,0,9
calib_02552,0.1788567304611206,0.9719971418380737,1,8
calib_02553,0.8704311847686768,0.8302894830703735,8,7
calib_02554,0.9911422729492188,0.32220974564552307,8,1
calib_02555,0.0,0.9931765794754028,0,9
calib_02556,0.9346259236335754,0.0,9,0
calib_02557,0.0,0.9562246799468994,0,8
calib_02558,0.8968732953071594,0.46737733483314514,10,1
calib_02559,0.0,0.9887694120407104,0,8
calib_02560,0.9001917243003845,0.7713298201560974,9,8
calib_02561,0.8980116248130798,0.9886534810066223,6,7
calib_02562,0.3954457938671112,0.9648228883743286,6,8
calib_02563,0.3665454089641571,0.9161497354507446,4,8
calib_02564,0.4429328441619873,0.9020496010780334,2,8
calib_02565,0.24422645568847656,0.796539306640625,2,8
calib_02566,0.8050179481506348,0.9207413196563721,7,8
calib_02567,0.8863660097122192,0.28148549795150757,9,1
calib_02568,0.9811751246452332,0.0,9,0
calib_02569,0.9709604382514954,0.0,8,0
calib_02570,0.9269711375236511,0.0,9,0
calib_02571,0.0,0.9748081564903259,0,8
calib_02572,0.5654456615447998,0.9343041777610779,4,8
calib_02573,0.9396977424621582,0.8601774573326111,8,8
calib_02574,0.9742302298545837,0.0,8,0
calib_02575,0.24004173278808594,0.9732714891433716,5,8
calib_02576,0.1758250594139099,0.8946268558502197,1,9
calib_02577,0.0,0.9934835433959961,0,9
calib_02578,0.7053137421607971,0.7737757563591003,6,8
calib_02579,0.8631306886672974,0.0,8,0
calib_02580,0.0,0.9904655814170837,0,8
calib_02581,0.0,0.992949366569519,0,9
calib_02582,0.7546087503433228,0.33793124556541443,7,6
calib_02583,0.9805194735527039,0.43063610792160034,8,5
calib_02584,0.0,0.9920418858528137,0,9
calib_02585,0.0,0.9757330417633057,0,8
calib_02586,0.8358381986618042,0.0,9,0
calib_02587,0.0,0.9483800530433655,0,9
calib_02588,0.0,0.9811899662017822,0,9
calib_02589,0.48064321279525757,0.7972012758255005,4,8
calib_02590,0.9850468635559082,0.0,8,0
calib_02591,0.9341793060302734,0.0,9,0
calib_02592,0.18552742898464203,0.9945293068885803,1,8
calib_02593,0.8628150820732117,0.5286785364151001,8,7
calib_02594,0.9012856483459473,0.0,8,0
calib_02595,0.31027790904045105,0.9629375338554382,3,8
calib_02596,0.0,0.9181545972824097,0,8
calib_02597,0.0,0.8608120679855347,0,8
calib_02598,0.900236964225769,0.9783076047897339,8,8
calib_02599,0.9842665195465088,0.22961868345737457,9,1
calib_02600,0.0,0.9849450588226318,0,8
calib_02601,0.8661051988601685,0.0,9,0
calib_02602,0.0,0.9163751602172852,0,8
calib_02603,0.0,0.9842482805252075,0,9
calib_02604,0.917704164981842,0.0,8,0
calib_02605,0.2068958729505539,0.9373244643211365,1,8
calib_02606,0.9560884833335876,0.9691658616065979,9,7
calib_02607,0.888826847076416,0.0,8,0
calib_02608,0.948849081993103,0.8796785473823547,8,7
calib_02609,0.8983028531074524,0.0,8,0
calib_02610,0.0,0.9819804430007935,0,9
calib_02611,0.9940974116325378,0.2207128405570984,9,1
calib_02612,0.9676942825317383,0.0,9,0
calib_02613,0.9790462255477905,0.417050838470459,8,1
calib_02614,0.9467217326164246,0.4491463303565979,9,1
calib_02615,0.9476999640464783,0.0,9,0
calib_02616,0.0,0.9228876829147339,0,9
calib_02617,0.0,0.9532161355018616,0,8
calib_02618,0.9671806693077087,0.0,9,0
calib_02619,0.0,0.9807953238487244,0,9
calib_02620,0.9943510890007019,0.19758331775665283,9,3
calib_02621,0.9437086582183838,0.2948176860809326,9,4
calib_02622,0.44642534852027893,0.7904849648475647,3,9
calib_02623,0.9780539274215698,0.32492998242378235,9,3
calib_02624,0.795256495475769,0.8557546138763428,8,9
calib_02625,0.9010810852050781,0.0,9,0
calib_02626,0.0,0.9391965866088867,0,8
calib_02627,0.8950269222259521,0.55865079164505,9,6
calib_02628,0.8199175000190735,0.8830333948135376,6,9
calib_02629,0.4048577845096588,0.9973570704460144,8,8
calib_02630,0.5521067380905151,0.9365875720977783,1,9
calib_02631,0.9266024827957153,0.6237969398498535,8,7
calib_02632,0.986503005027771,0.17710663378238678,8,1
calib_02633,0.6956382393836975,0.8018094301223755,7,8
calib_02634,0.30382275581359863,0.9780625104904175,1,9
calib_02635,0.9588571190834045,0.0,8,0
calib_02636,0.0,0.9600764513015747,0,8
calib_02637,0.2954115867614746,0.8605460524559021,1,8
calib_02638,0.0,0.8941275477409363,0,9
calib_02639,0.8924455642700195,0.0,8,0
calib_02640,0.0,0.9481225609779358,0,9
calib_02641,0.3638819456100464,0.9007648825645447,4,9
calib_02642,0.0,0.9893275499343872,0,9
calib_02643,0.9374369382858276,0.0,9,0
calib_02644,0.9838535785675049,0.0,8,0
calib_02645,0.0,0.9360034465789795,0,9
calib_02646,0.9188210368156433,0.0,9,0
calib_02647,0.0,0.9889652729034424,0,8
calib_02648,0.0,0.9173420667648315,0,8
calib_02649,0.9043254852294922,0.3935753405094147,9,3
calib_02650,0.4129379093647003,0.8716346621513367,1,9
calib_02651,0.9869393706321716,0.25456559658050537,8,4
calib_02652,0.8734559416770935,0.0,9,0
calib_02653,0.1951097846031189,0.9115318655967712,1,9
calib_02654,0.0,0.9403942823410034,0,8
calib_02655,0.9452370405197144,0.3073411285877228,8,3
calib_02656,0.0,0.937481164932251,0,8
calib_02657,0.991561233997345,0.0,9,0
calib_02658,0.9651896953582764,0.40699195861816406,8,3
calib_02659,0.8985855579376221,0.0,9,0
calib_02660,0.9193276166915894,0.3142608106136322,9,3
calib_02661,0.42623162269592285,0.9586752653121948,6,8
calib_02662,0.2757820785045624,0.8516416549682617,1,8
calib_02663,0.2565199136734009,0.9945886135101318,3,8
calib_02664,0.9196757078170776,0.0,9,0
calib_02665,0.8583230972290039,0.5816036462783813,8,5
calib_02666,0.6959723234176636,0.8276726603507996,7,8
calib_02667,0.9831393957138062,0.41603511571884155,8,5
calib_02668,0.20280279219150543,0.932924747467041,3,8
calib_02669,0.9383002519607544,0.0,8,0
calib_02670,0.4386427402496338,0.9422816038131714,5,9
calib_02671,0.8149948120117188,0.9651012420654297,5,9
calib_02672,0.21241839230060577,0.8925293684005737,1,8
calib_02673,0.7333129048347473,0.8743448257446289,9,8
calib_02674,0.9205490946769714,0.0,9,0
calib_02675,0.0,0.9815129041671753,0,9
calib_02676,0.9530292749404907,0.23322802782058716,8,2
calib_02677,0.0,0.9740282893180847,0,8
calib_02678,0.29168564081192017,0.9549278616905212,5,9
calib_02679,0.9807276725769043,0.0,8,0
calib_02680,0.9840431213378906,0.0,8,0
calib_02681,0.7826821804046631,0.6132531762123108,8,7
calib_02682,0.900524377822876,0.9853643178939819,9,8
calib_02683,0.9917818307876587,0.0,8,0
calib_02684,0.6575762629508972,0.8582757711410522,5,8
calib_02685,0.9957216382026672,0.7376862168312073,8,6
calib_02686,0.0,0.9682486057281494,0,8
calib_02687,0.9429639577865601,0.33847057819366455,8,2
calib_02688,0.9064427614212036,0.0,9,0
calib_02689,0.9694187641143799,0.0,9,0
calib_02690,0.15459854900836945,0.9302586317062378,1,8
calib_02691,0.0,0.8978126049041748,0,9
calib_02692,0.941105842590332,0.0,9,0
calib_02693,0.0,0.9847397804260254,0,8
calib_02694,0.834199070930481,0.8006283044815063,8,7
calib_02695,0.9857491254806519,0.0,9,0
calib_02696,0.6040919423103333,0.9798645377159119,5,9
calib_02697,0.7658610343933105,0.8832352161407471,8,9
calib_02698,0.5765171051025391,0.974014401435852,8,9
calib_02699,0.0,0.9819014072418213,0,8
calib_02700,0.9758099317550659,0.0,8,0
calib_02701,0.9701727628707886,0.0,8,0
calib_02702,0.9577447175979614,0.29398128390312195,8,1
calib_02703,0.9224093556404114,0.5850688219070435,9,8
calib_02704,0.9092898964881897,0.6135919094085693,9,9
calib_02705,0.0,0.94440758228302,0,9
calib_02706,0.9279626607894897,0.0,8,0
calib_02707,0.8552684783935547,0.7010435461997986,8,6
calib_02708,0.31175655126571655,0.9568145275115967,2,9
calib_02709,0.166482612490654,0.9338964223861694,1,8
calib_02710,0.851946234703064,0.0,9,0
calib_02711,0.7180915474891663,0.8330985307693481,7,8
calib_02712,0.19685642421245575,0.9316062927246094,1,9
calib_02713,0.9564704895019531,0.8292967081069946,8,4
calib_02714,0.0,0.9304696321487427,0,9
calib_02715,0.0,0.9335569739341736,0,9
calib_02716,0.0,0.9205597639083862,0,8
calib_02717,0.2930210828781128,0.8306764364242554,3,8
calib_02718,0.9299677610397339,0.30196401476860046,9,2
calib_02719,0.0,0.9716157913208008,0,8
calib_02720,0.0,0.9040477275848389,0,9
calib_02721,0.0,0.8713560700416565,0,8
calib_02722,0.22457349300384521,0.9425663948059082,1,8
calib_02723,0.23599185049533844,0.9846814274787903,1,9
calib_02724,0.3772197961807251,0.9449107646942139,4,9
calib_02725,0.4451419413089752,0.9535375237464905,6,9
calib_02726,0.9906457662582397,0.0,8,0
calib_02727,0.33240488171577454,0.9787639379501343,3,8
calib_02728,0.5229806303977966,0.9400662183761597,7,9
calib_02729,0.9777654409408569,0.6023075580596924,8,6
calib_02730,0.9484694600105286,0.0,9,0
calib_02731,0.14493082463741302,0.8983771800994873,1,8
calib_02732,0.9803536534309387,0.0,9,0
calib_02733,0.9756209850311279,0.2396022230386734,8,2
calib_02734,0.9529162049293518,0.18579493463039398,8,3
calib_02735,0.907081127166748,0.0,8,0
calib_02736,0.8721080422401428,0.25817418098449707,8,1
calib_02737,0.9713876247406006,0.0,9,0
calib_02738,0.9850976467132568,0.0,8,0
calib_02739,0.9828511476516724,0.0,9,0
calib_02740,0.0,0.9603363871574402,0,8
calib_02741,0.40132570266723633,0.9017647504806519,6,8
calib_02742,0.0,0.974506139755249,0,9
calib_02743,0.900096595287323,0.34871628880500793,9,7
calib_02744,0.0,0.9136778712272644,0,9
calib_02745,0.953834056854248,0.0,8,0
calib_02746,0.9740267992019653,0.2618405520915985,9,4
calib_02747,0.98362135887146,0.0,9,0
calib_02748,0.8775776028633118,0.1356176882982254,8,1
calib_02749,0.0,0.9903491139411926,0,9
calib_02750,0.9546285271644592,0.0,9,0
calib_02751,0.9598280787467957,0.0,9,0
calib_02752,0.2975737750530243,0.9681210517883301,1,8
calib_02753,0.9125021696090698,0.0,8,0
calib_02754,0.8113653659820557,0.44700589776039124,9,5
calib_02755,0.943396806716919,0.3608844578266144,8,7
calib_02756,0.8571090698242188,0.5005134344100952,9,5
calib_02757,0.825954794883728,0.8939749598503113,8,8
calib_02758,0.0,0.9715359807014465,0,9
calib_02759,0.6087716817855835,0.9309344291687012,4,8
calib_02760,0.0,0.9617102146148682,0,8
calib_02761,0.9766921997070312,0.2137460708618164,8,1
calib_02762,0.0,0.9669358730316162,0,8
calib_02763,0.170211061835289,0.9893679618835449,1,8
calib_02764,0.0,0.9881673455238342,0,9
calib_02765,0.9783694744110107,0.0,9,0
calib_02766,0.21287553012371063,0.9844602346420288,3,8
calib_02767,0.9529893398284912,0.31621411442756653,8,4
calib_02768,0.9729198813438416,0.0,9,0
calib_02769,0.9798904061317444,0.5047797560691833,9,3
calib_02770,0.9588714241981506,0.4084700644016266,9,6
calib_02771,0.7188090682029724,0.9667917490005493,6,8
calib_02772,0.9969756603240967,0.31995993852615356,8,4
calib_02773,0.9512612223625183,0.0,9,0
calib_02774,0.9783779978752136,0.0,9,0
calib_02775,0.9809474945068359,0.0,9,0
calib_02776,0.0,0.9320499897003174,0,8
calib_02777,0.0,0.87480628490448,0,9
calib_02778,0.93048095703125,0.16065475344657898,8,1
calib_02779,0.0,0.8671201467514038,0,8
calib_02780,0.8623934984207153,0.0,8,0
calib_02781,0.0,0.7834123373031616,0,8
calib_02782,0.5393028855323792,0.9920380711555481,1,9
calib_02783,0.22951821982860565,0.9955894947052002,2,9
calib_02784,0.7830103039741516,0.8738438487052917,6,8
calib_02785,0.9277045726776123,0.0,8,0
calib_02786,0.9698814153671265,0.368100106716156,8,7
calib_02787,0.9249647855758667,0.4436631202697754,9,6
calib_02788,0.35101205110549927,0.8187406659126282,2,9
calib_02789,0.9728987216949463,0.6705763339996338,9,6
calib_02790,0.9840455651283264,0.0,9,0
calib_02791,0.9365649223327637,0.47770681977272034,8,3
calib_02792,0.9879876375198364,0.35288599133491516,8,4
calib_02793,0.7975776791572571,0.9645416140556335,5,8
calib_02794,0.9973738789558411,0.3084544241428375,8,4
calib_02795,0.9635969996452332,0.7635355591773987,8,3
calib_02796,0.8487656116485596,0.3199121654033661,8,3
calib_02797,0.9943192005157471,0.0,9,0
calib_02798,0.3695946931838989,0.9881049394607544,5,9
calib_02799,0.9759867191314697,0.15072821080684662,8,1
calib_02800,0.4840772747993469,0.8752286434173584,1,9
calib_02801,0.2645343840122223,0.9399184584617615,4,8
calib_02802,0.0,0.977961540222168,0,8
calib_02803,0.9373892545700073,0.2700732350349426,9,3
calib_02804,0.9608539938926697,0.3207888603210449,9,2
calib_02805,0.6057824492454529,0.9387591481208801,8,9
calib_02806,0.98076331615448,0.18125629425048828,9,1
calib_02807,0.17518357932567596,0.9582197666168213,1,8
calib_02808,0.9464482069015503,0.22027964890003204,9,2
calib_02809,0.9375987648963928,0.0,9,0
calib_02810,0.4782683253288269,0.9096362590789795,4,9
calib_02811,0.0,0.9635261297225952,0,8
calib_02812,0.9686025977134705,0.7462944984436035,9,7
calib_02813,0.992003321647644,0.8168749809265137,8,7
calib_02814,0.17552126944065094,0.921044111251831,1,9
calib_02815,0.0,0.8966928720474243,0,10
calib_02816,0.8665974140167236,0.0,8,0
calib_02817,0.9396363496780396,0.8769039511680603,9,6
calib_02818,0.9724946618080139,0.24958527088165283,9,1
calib_02819,0.9450995326042175,0.30837398767471313,9,4
calib_02820,0.9484507441520691,0.0,9,0
calib_02821,0.0,0.8868857622146606,0,9
calib_02822,0.0,0.9882123470306396,0,8
calib_02823,0.9581788182258606,0.3483025133609772,9,3
calib_02824,0.0,0.9783989787101746,0,8
calib_02825,0.9732036590576172,0.0,8,0
calib_02826,0.9284369945526123,0.0,9,0
calib_02827,0.971770703792572,0.0,9,0
calib_02828,0.6029370427131653,0.9453450441360474,9,9
calib_02829,0.22197264432907104,0.8735418319702148,1,9
calib_02830,0.9921199083328247,0.0,9,0
calib_02831,0.8731532096862793,0.8317763805389404,9,9
calib_02832,0.14942584931850433,0.9503551125526428,1,9
calib_02833,0.9833959341049194,0.16192539036273956,8,1
calib_02834,0.9730088114738464,0.0,8,0
calib_02835,0.261348158121109,0.9861987829208374,2,8
calib_02836,0.0,0.9886394739151001,0,8
calib_02837,0.9872579574584961,0.35482922196388245,8,4
calib_02838,0.0,0.8271502256393433,0,8
calib_02839,0.306188702583313,0.8189895153045654,4,9
calib_02840,0.9749571681022644,0.5872501730918884,9,6
calib_02841,0.983509361743927,0.0,9,0
calib_02842,0.3531462252140045,0.9303513169288635,5,8
calib_02843,0.935454785823822,0.0,9,0
calib_02844,0.18351709842681885,0.8794596791267395,1,8
calib_02845,0.9430339932441711,0.4182658791542053,8,2
calib_02846,0.11520862579345703,0.9893566370010376,1,8
calib_02847,0.12663233280181885,0.9457167387008667,1,8
calib_02848,0.9822967052459717,0.45045772194862366,8,4
calib_02849,0.9743208289146423,0.24849915504455566,9,2
calib_02850,0.0,0.9778023958206177,0,8
calib_02851,0.9551839232444763,0.0,8,0
calib_02852,0.884965181350708,0.0,9,0
calib_02853,0.9230760335922241,0.13274963200092316,8,1
calib_02854,0.9389708042144775,0.0,8,0
calib_02855,0.0,0.9661232233047485,0,8
calib_02856,0.9901865720748901,0.0,9,0
calib_02857,0.9950121641159058,0.48899170756340027,9,1
calib_02858,0.9951335191726685,0.43824589252471924,9,3
calib_02859,0.9360616207122803,0.4793298542499542,9,7
calib_02860,0.772029459476471,0.9518334865570068,8,8
calib_02861,0.0,0.9703230261802673,0,8
calib_02862,0.9128841757774353,0.3194754123687744,8,1
calib_02863,0.37993326783180237,0.9290645122528076,6,9
calib_02864,0.9861158728599548,0.0,9,0
calib_02865,0.0,0.908598780632019,0,8
calib_02866,0.9421972036361694,0.28664159774780273,8,3
calib_02867,0.0,0.9802541732788086,0,9
calib_02868,0.0,0.9172335267066956,0,8
calib_02869,0.47634387016296387,0.9859728813171387,2,8
calib_02870,0.9619441628456116,0.5493039488792419,9,4
calib_02871,0.0,0.9531685709953308,0,9
calib_02872,0.9796730875968933,0.42954468727111816,8,7
calib_02873,0.42802342772483826,0.9542348384857178,7,8
calib_02874,0.9637331366539001,0.49605363607406616,9,7
calib_02875,0.0,0.9826021194458008,0,8
calib_02876,0.993662416934967,0.18557293713092804,9,1
calib_02877,0.0,0.9265252351760864,0,8
calib_02878,0.9485808610916138,0.0,9,0
calib_02879,0.557144820690155,0.9577457904815674,7,9
calib_02880,0.9382596611976624,0.0,9,0
calib_02881,0.334246426820755,0.9308704733848572,2,9
calib_02882,0.0,0.9456478953361511,0,9
calib_02883,0.9368603229522705,0.5055457949638367,8,3
calib_02884,0.0,0.9473957419395447,0,8
calib_02885,0.0,0.975784420967102,0,8
calib_02886,0.8957440853118896,0.2185513824224472,8,1
calib_02887,0.0,0.9527647495269775,0,8
calib_02888,0.9740721583366394,0.30640897154808044,9,7
calib_02889,0.8935630321502686,0.24633823335170746,8,2
calib_02890,0.0,0.9708213806152344,0,9
calib_02891,0.9572484493255615,0.0,8,0
calib_02892,0.9905121326446533,0.5009244084358215,9,4
calib_02893,0.9323589205741882,0.5684955716133118,8,6
calib_02894,0.34317275881767273,0.9758059978485107,1,9
calib_02895,0.9442826509475708,0.2519949674606323,8,3
calib_02896,0.0,0.9464685916900635,0,9
calib_02897,0.9672847390174866,0.0,9,0
calib_02898,0.3581639230251312,0.9698755741119385,6,9
calib_02899,0.9738024473190308,0.0,9,0
calib_02900,0.9810721278190613,0.2981402575969696,9,4
calib_02901,0.9024280309677124,0.0,8,0
calib_02902,0.7711262106895447,0.9162412285804749,6,6
calib_02903,0.6264252066612244,0.8636821508407593,6,8
calib_02904,0.9920563101768494,0.0,9,0
calib_02905,0.21086429059505463,0.9485858678817749,1,8
calib_02906,0.0,0.9090307950973511,0,9
calib_02907,0.9703547358512878,0.33167359232902527,8,3
calib_02908,0.2083490490913391,0.8793807625770569,4,8
calib_02909,0.2670130133628845,0.9196581840515137,1,8
calib_02910,0.0,0.9445092678070068,0,9
calib_02911,0.0,0.8623610138893127,0,9
calib_02912,0.9531245231628418,0.0,8,0
calib_02913,0.9370739459991455,0.3280155062675476,9,1
calib_02914,0.8050994873046875,0.7929601669311523,4,8
calib_02915,0.6878075003623962,0.5026707053184509,7,7
calib_02916,0.5827835202217102,0.8758612275123596,5,9
calib_02917,0.8484252095222473,0.41593804955482483,9,6
calib_02918,0.0,0.9442864656448364,0,9
calib_02919,0.913415789604187,0.3322020471096039,8,1
calib_02920,0.9788599014282227,0.0,9,0
calib_02921,0.35508328676223755,0.8682984709739685,2,8
calib_02922,0.25883105397224426,0.9492260813713074,4,9
calib_02923,0.8581008911132812,0.27225208282470703,8,3
calib_02924,0.9885748624801636,0.0,8,0
calib_02925,0.8956276774406433,0.2642352879047394,9,1
calib_02926,0.0,0.9807074069976807,0,9
calib_02927,0.9484131336212158,0.5314847230911255,8,4
calib_02928,0.18107745051383972,0.9895180463790894,4,8
calib_02929,0.9938297271728516,0.2597401440143585,9,1
calib_02930,0.9547742009162903,0.47030025720596313,8,5
calib_02931,0.9433311820030212,0.0,9,0
calib_02932,0.31306853890419006,0.9278809428215027,3,9
calib_02933,0.9012119770050049,0.2263754904270172,8,1
calib_02934,0.905113697052002,0.0,8,0
calib_02935,0.35695239901542664,0.9873607158660889,1,8
calib_02936,0.0,0.9608228206634521,0,8
calib_02937,0.0,0.9873467683792114,0,9
calib_02938,0.9904603958129883,0.0,9,0
calib_02939,0.0,0.9368346929550171,0,8
calib_02940,0.9117752313613892,0.31014442443847656,8,3
calib_02941,0.9815519452095032,0.32709601521492004,8,3
calib_02942,0.0,0.9629104137420654,0,8
calib_02943,0.3707837462425232,0.9893035888671875,2,9
calib_02944,0.96677565574646,0.0,8,0
calib_02945,0.9532378315925598,0.90689617395401,9,8
calib_02946,0.0,0.9404733180999756,0,9
calib_02947,0.91355299949646,0.0,9,0
calib_02948,0.0,0.9474425911903381,0,9
calib_02949,0.9563877582550049,0.0,8,0
calib_02950,0.9295535683631897,0.8795379996299744,8,9
calib_02951,0.9435427784919739,0.8242295980453491,9,8
calib_02952,0.0,0.9307591915130615,0,8
calib_02953,0.9362577795982361,0.23430612683296204,9,2
calib_02954,0.9606198072433472,0.23213176429271698,8,1
calib_02955,0.9781917929649353,0.0,9,0
calib_02956,0.3141953945159912,0.9275606274604797,3,10
calib_02957,0.7211341857910156,0.9703410267829895,6,8
calib_02958,0.6509569883346558,0.8670076727867126,5,8
calib_02959,0.9288026094436646,0.14318762719631195,9,1
calib_02960,0.8574029803276062,0.20766408741474152,9,1
calib_02961,0.6794154047966003,0.9229264855384827,4,9
calib_02962,0.0,0.9888156652450562,0,8
calib_02963,0.9910922050476074,0.36895108222961426,8,4
calib_02964,0.873879611492157,0.0,10,0
calib_02965,0.0,0.9822441935539246,0,9
calib_02966,0.22926770150661469,0.9901452660560608,1,9
calib_02967,0.9192994832992554,0.158329039812088,8,1
calib_02968,0.0,0.9828130006790161,0,8
calib_02969,0.9429932832717896,0.0,9,0
calib_02970,0.23481549322605133,0.9234805107116699,2,8
calib_02971,0.9630926847457886,0.0,9,0
calib_02972,0.8388680219650269,0.9261335134506226,8,8
calib_02973,0.0,0.9114598035812378,0,9
calib_02974,0.0,0.9730125069618225,0,9
calib_02975,0.9867789149284363,0.0,9,0
calib_02976,0.8670998811721802,0.7321981191635132,8,4
calib_02977,0.9116694331169128,0.326907217502594,8,4
calib_02978,0.9685866832733154,0.19711419939994812,9,1
calib_02979,0.9850813746452332,0.6276659965515137,8,4
calib_02980,0.9877996444702148,0.0,9,0
calib_02981,0.12402531504631042,0.9671347737312317,1,9
calib_02982,0.9892045259475708,0.0,8,0
calib_02983,0.8687308430671692,0.3546898365020752,9,3
calib_02984,0.935940146446228,0.5413906574249268,8,5
calib_02985,0.0,0.9828797578811646,0,8
calib_02986,0.0,0.870840847492218,0,8
calib_02987,0.0,0.9793515801429749,0,9
calib_02988,0.0,0.9794598817825317,0,8
calib_02989,0.45871222019195557,0.9420768618583679,2,8
calib_02990,0.0,0.9233914017677307,0,8
calib_02991,0.9572041034698486,0.0,9,0
calib_02992,0.26485583186149597,0.9291204810142517,1,9
calib_02993,0.0,0.9736654758453369,0,9
calib_02994,0.989086389541626,0.2414718121290207,9,2
calib_02995,0.0,0.9719561338424683,0,8
calib_02996,0.2157040685415268,0.9464081525802612,1,8
calib_02997,0.9606895446777344,0.8358742594718933,8,7
calib_02998,0.23891115188598633,0.9407002329826355,2,8
calib_02999,0.6250957250595093,0.9861575365066528,5,9
calib_03000,0.9502534866333008,0.20112182199954987,8,2
calib_03001,0.6006977558135986,0.908867597579956,8,8
calib_03002,0.3933502435684204,0.9670196771621704,2,8
calib_03003,0.7721410989761353,0.7963410019874573,8,9
calib_03004,0.867673933506012,0.0,8,0
calib_03005,0.9707612991333008,0.0,8,0
calib_03006,0.5329674482345581,0.9572439193725586,5,8
calib_03007,0.9808130860328674,0.0,8,0
calib_03008,0.9743143320083618,0.0,8,0
calib_03009,0.9755619764328003,0.0,9,0
calib_03010,0.8835113048553467,0.0,9,0
calib_03011,0.9272547960281372,0.41110602021217346,9,4
calib_03012,0.9035929441452026,0.3741292953491211,9,5
calib_03013,0.40546149015426636,0.950718879699707,4,8
calib_03014,0.3967304229736328,0.7931116819381714,2,9
calib_03015,0.0,0.9849827885627747,0,9
calib_03016,0.9783992767333984,0.24303460121154785,8,3
calib_03017,0.9803282618522644,0.0,9,0
calib_03018,0.0,0.910918116569519,0,10
calib_03019,0.9425827264785767,0.6036778688430786,8,5
calib_03020,0.6433122158050537,0.8844853043556213,6,8
calib_03021,0.29522573947906494,0.9901882410049438,1,8
calib_03022,0.0,0.9523299932479858,0,8
calib_03023,0.0,0.9895988702774048,0,8
calib_03024,0.9931026101112366,0.0,9,0
calib_03025,0.0,0.9778780341148376,0,9
calib_03026,0.9675983786582947,0.0,9,0
calib_03027,0.9675619602203369,0.17738981544971466,8,1
calib_03028,0.9875547885894775,0.0,8,0
calib_03029,0.0,0.907254159450531,0,8
calib_03030,0.0,0.9386811852455139,0,9
calib_03031,0.9553325176239014,0.0,8,0
calib_03032,0.0,0.919957160949707,0,8
calib_03033,0.9910504817962646,0.557860791683197,9,7
calib_03034,0.0,0.9831593632698059,0,9
calib_03035,0.9376015067100525,0.0,9,0
calib_03036,0.9694991111755371,0.0,8,0
calib_03037,0.0,0.9896671175956726,0,8
calib_03038,0.9127025604248047,0.7509706616401672,8,3
calib_03039,0.961219847202301,0.0,8,0
calib_03040,0.9736817479133606,0.2964027523994446,8,3
calib_03041,0.9335726499557495,0.0,9,0
calib_03042,0.20057885348796844,0.9674499034881592,1,9
calib_03043,0.9367426633834839,0.3490270674228668,8,2
calib_03044,0.0,0.9589150547981262,0,9
calib_03045,0.0,0.9657371044158936,0,8
calib_03046,0.6490761637687683,0.978540301322937,8,8
calib_03047,0.9876115918159485,0.0,8,0
calib_03048,0.9757469892501831,0.0,8,0
calib_03049,0.0,0.8584903478622437,0,10
calib_03050,0.0,0.9812005758285522,0,8
calib_03051,0.3927304744720459,0.8358736634254456,2,8
calib_03052,0.884419858455658,0.5732892751693726,9,7
calib_03053,0.9710159301757812,0.447915643453598,9,1
calib_03054,0.4432990550994873,0.993220865726471,5,9
calib_03055,0.982634961605072,0.7434617280960083,9,9
calib_03056,0.0,0.9011971950531006,0,8
calib_03057,0.8688634037971497,0.0,8,0
calib_03058,0.905650794506073,0.0,9,0
calib_03059,0.9703328013420105,0.0,9,0
calib_03060,0.7925532460212708,0.9147746562957764,7,8
calib_03061,0.983691394329071,0.373968243598938,8,1
calib_03062,0.8701814413070679,0.0,8,0
calib_03063,0.7463593482971191,0.8675098419189453,8,8
calib_03064,0.0,0.9271775484085083,0,8
