image_id,s_x,s_rot,len_x,len_rot,text_x,text_rot
calib_02524,0.9929604530334473,0.32555824518203735,8,5,A787AA61,ALA82
calib_02525,0.4033055305480957,0.9696350693702698,4,8,66C6,P559CK99
calib_02526,0.23750418424606323,0.8958426713943481,6,9,04X790,0612KO178
calib_02527,0.5039642453193665,0.9883078336715698,6,8,A68A86,A918AB98
calib_02528,0.9699073433876038,0.4620278775691986,8,8,H587HA61,L9SH89H-
calib_02529,0.44517695903778076,0.9950717091560364,8,9,C6611117,E411TT196
calib_02530,0.9899603724479675,0.3277648389339447,6,3,A938BE,886
calib_02531,0.9630317687988281,0.2652744650840759,9,7,A161PX161,LALXLLA
calib_02532,0.5551644563674927,0.9154781699180603,8,8,TZHA6OLA,Y709AH71
calib_02533,0.8384538292884827,0.3013097941875458,8,6,P050xC97,LOXO50
calib_02534,0.9608206152915955,0.5806255340576172,9,8,A726HO198,36LOH97L
calib_02535,0.8012098073959351,0.2840398848056793,8,4,C353cC01,CC3C
calib_02536,0.8898385167121887,0.5831413269042969,9,4,H310 HH36,HHOL
calib_02537,0.9151058197021484,0.4966462254524231,8,7,P916CK71,F2X9164
calib_02538,0.985062301158905,0.7817413806915283,9,9,H960XK178,BL XX096H
calib_02539,0.8813347816467285,0.3009992837905884,10,2,K324kY750.,AO
calib_02540,0.3477630913257599,0.934647798538208,8,8,MAAA9662,K196AB32
calib_02541,0.36924272775650024,0.8696944117546082,4,8,ZE O,H033OK32
calib_02542,0.3284096121788025,0.9110543727874756,4,9,2703,CO74yC178
calib_02543,0.529051661491394,0.8958220481872559,6,8,961A7L,T741YT96
calib_02544,0.8511435985565186,0.4332045018672943,9,6,y816yE174,LLEA98
calib_02545,0.4076211750507355,0.9428303837776184,8,9,B8007698,B692A035.
calib_02546,0.6241605877876282,0.9321876764297485,5,8,40789,H6840P32
calib_02547,0.9622726440429688,0.0,8,0,T3740B32,
calib_02548,0.8421046733856201,0.20065845549106598,8,2,y936AT90,61
calib_02549,0.9491505026817322,0.24319370090961456,9,5,H243BT142,H7872
calib_02550,0.9729710817337036,0.4673808813095093,9,8,007200178,82007L00
calib_02551,0.33249688148498535,0.9839527606964111,8,9,MMAP097W,M460PA163
calib_02552,0.36720016598701477,0.9841915369033813,4,8,TLTS,T1350A33
calib_02553,0.9388439059257507,0.8276514410972595,8,6,X606B036,908909
calib_02554,0.9865244626998901,0.2731982171535492,8,4,H793PB37,Z836
calib_02555,0.3404398262500763,0.9178668260574341,5,10,963E7,K464EE161.
calib_02556,0.9650800228118896,0.4714328348636627,9,5,H288KH142,HHH8R
calib_02557,0.3611227571964264,0.8912068605422974,7,10,E360093,E540EO 93.
calib_02558,0.8733888864517212,0.7199130654335022,9,6,P808HB116,1H808d
calib_02559,0.3878169655799866,0.9771828651428223,7,8,P9Md896,P963PK62
calib_02560,0.8625057339668274,0.5862405300140381,9,9,0009CB190,06LCE6000
calib_02561,0.8573724031448364,0.9685726165771484,9,7,20006000.,0039002
calib_02562,0.35947105288505554,0.9188306331634521,7,8,964A47X,x413AX96
calib_02563,0.4534994065761566,0.9366496801376343,6,8,LOOO6.,H095OP77
calib_02564,0.4769689738750458,0.8902181386947632,9,8,ZOXOLLI3.,K6710X02
calib_02565,0.5292965173721313,0.7966670393943787,9,8,F093X5503,CO53KC60
calib_02566,0.7741542458534241,0.8896477818489075,7,8,9XA8889,A888Yx64
calib_02567,0.9061917066574097,0.5079445838928223,9,7,K800TC05.,SO0080.
calib_02568,0.9311966300010681,0.2592897415161133,9,2,Y273CH178,LL
calib_02569,0.9712808728218079,0.3851858377456665,8,4,A025EE73,PAEE
calib_02570,0.9192213416099548,0.0,9,0,H195KY178,
calib_02571,0.0,0.9340365529060364,0,8,,H859KE51
calib_02572,0.3902929127216339,0.8565949201583862,8,9,702X6892,C639XP 34
calib_02573,0.9345595240592957,0.6325379610061646,8,7,0111HT54,SIHILLO
calib_02574,0.9058820009231567,0.5022101402282715,8,1,K873HC32,M
calib_02575,0.29111942648887634,0.9293973445892334,7,8,32WW760,M923MM90
calib_02576,0.35842829942703247,0.8661024570465088,7,9,2988370,0433XB55.
calib_02577,0.32254135608673096,0.9975506663322449,8,9,B2ER7S22,P252PK178
calib_02578,0.673753559589386,0.8117486238479614,6,8,xx9z9X,x626xx47
calib_02579,0.8795273900032043,0.28236621618270874,9,6,E011yy28.,27TL03
calib_02580,0.3107987344264984,0.9422528743743896,6,9,G8MA89,P683AK 39
calib_02581,0.34422609210014343,0.9915834069252014,8,9,P7PP7l6S,P164PP125
calib_02582,0.8908354640007019,0.7246403694152832,8,8,B454P093,26037978
calib_02583,0.9357078075408936,0.388023316860199,9,8,A096AA 77,A0AA960A
calib_02584,0.26550740003585815,0.9692814946174622,4,9,SS32,K595PP152
calib_02585,0.29306814074516296,0.8944433927536011,4,8,X33.,K326XP74
calib_02586,0.8528879284858704,0.4395650327205658,10,1,A850cy197.,L
calib_02587,0.2285410761833191,0.9128963947296143,4,9,ELLC,E572B0777
calib_02588,0.3359893262386322,0.9772850871086121,6,9,A2X111,A062TX716
calib_02589,0.41369232535362244,0.7834393978118896,5,8,FO60L,y617cX90
calib_02590,0.9870990514755249,0.35935086011886597,8,7,E241XA28,B2AXA7A
calib_02591,0.90833979845047,0.3083527386188507,9,6,A537yB152,ASSARA
calib_02592,0.337496280670166,0.9901765584945679,5,8,H87LA,A374BH37
calib_02593,0.8920314311981201,0.6042649149894714,8,7,x820cx99,66X0028
calib_02594,0.9173240661621094,0.32770583033561707,8,3,P222YE76,AEE
calib_02595,0.6013640761375427,0.9774712324142456,7,7,0554560,0954AA0
calib_02596,0.4017694294452667,0.8851518630981445,7,8,ZODAAAA,0002AP77
calib_02597,0.44072261452674866,0.798843502998352,5,8,Z2602,C095Ty22
calib_02598,0.7871291041374207,0.9873818159103394,7,8,L008860,09880074
calib_02599,0.9487633109092712,0.25068366527557373,9,4,C484AT797,LAI7
calib_02600,0.4140610694885254,0.8896781206130981,5,9,09896,A926KB60.
calib_02601,0.910892128944397,0.3896174430847168,8,2,T680CT57,08
calib_02602,0.41130751371383667,0.9299553632736206,5,8,MAH6A,M293yH42
calib_02603,0.5214605331420898,0.9319623708724976,8,10,L6LddL2d,P219PP 197
calib_02604,0.9284694194793701,0.4654915928840637,8,4,P920EO47,0E06
calib_02605,0.4171990752220154,0.910425066947937,5,8,SO800,K008BC35
calib_02606,0.9755032062530518,0.634848415851593,9,10,A900HX799,6L XHO0O6A
calib_02607,0.8772551417350769,0.21850621700286865,9,5,T575CX36.,1X555
calib_02608,0.9395201802253723,0.9681215882301331,8,8,0466XP96,96dX9970
calib_02609,0.8948730230331421,0.28518712520599365,8,3,Y093ET26,E20
calib_02610,0.33400359749794006,0.8927197456359863,6,10,786378,-B432HB134
calib_02611,0.9886324405670166,0.4265417158603668,9,6,A864KA186,988V78
calib_02612,0.9025599956512451,0.21864207088947296,9,9,X571xE152,ZSLEXL253
calib_02613,0.9203492403030396,0.30828526616096497,8,1,A634BY39,7
calib_02614,0.8690169453620911,0.6032523512840271,10,8,E449TT 154,S1116773
calib_02615,0.9639617204666138,0.39271116256713867,9,9,0653BX125,005X83590
calib_02616,0.3802478015422821,0.96518474817276,7,8,9MEO0L.,H700EK96
calib_02617,0.2949008047580719,0.8894803524017334,6,8,1IAALA,T012AE62
calib_02618,0.974742591381073,0.33936065435409546,9,7,P115TX123,P11S122
calib_02619,0.374072402715683,0.9816010594367981,3,9,363,E333HE196
calib_02620,0.9803940653800964,0.4946402609348297,9,5,B567BB164,B8898
calib_02621,0.947794497013092,0.27168023586273193,9,9,0285M0174,7273S9810
calib_02622,0.606869101524353,0.7977413535118103,5,9,ALLLO,0777 TY58
calib_02623,0.9766303896903992,0.3978717029094696,8,8,A424HH16,396HH7Z7
calib_02624,0.6584934592247009,0.8447602987289429,9,8,66XX77LX.,x742xx99
calib_02625,0.9635000228881836,0.15666186809539795,9,1,C112xB178,X
calib_02626,0.13007207214832306,0.864483118057251,3,8,BA8,K720YE68
calib_02627,0.8936702013015747,0.7663221955299377,10,9,B660XY163.,29L1X0998
calib_02628,0.8547166585922241,0.8836857676506042,8,8,98Xd66LA,y199PX86
calib_02629,0.8236528635025024,0.9415448307991028,8,9,86007790,-06220098
calib_02630,0.3703158497810364,0.8567325472831726,7,9,9LPA06H,H190YP163
calib_02631,0.9476076364517212,0.643291175365448,8,8,B6780E77,ZL308/98
calib_02632,0.92015141248703,0.2960272431373596,9,7,FH472BC50,FhE8E5H
calib_02633,0.7077943086624146,0.8666366934776306,9,8,TLXXL6LX.,x191xx71
calib_02634,0.34148773550987244,0.9826401472091675,6,9,S76E58,X465EP125
calib_02635,0.904176652431488,0.18400046229362488,8,5,K267YA43,LA973
calib_02636,0.35557231307029724,0.9237124919891357,6,9,P2222L,-P712CC71
calib_02637,0.1540616750717163,0.9051436185836792,1,9,L,K303YK75.
calib_02638,0.3556695878505707,0.8981397151947021,3,9,2EE,P222BE178
calib_02639,0.8852288126945496,0.3788078725337982,10,8,8512 TO 95,ESL11558
calib_02640,0.428424209356308,0.9344218373298645,5,10,L E08,B002EP 164
calib_02641,0.4651513695716858,0.9465316534042358,5,8,69667,M495MY69
calib_02642,0.3455074727535248,0.9823729395866394,5,9,AALLL,A212TK134
calib_02643,0.8386815190315247,0.17484089732170105,10,1,T 124TH 36,7
calib_02644,0.846998929977417,0.25741666555404663,9,9,-P623KA15,P722X2793
calib_02645,0.2970259487628937,0.8299822211265564,2,9,AA,Y628AT136
calib_02646,0.8681085705757141,0.3875308036804199,10,5,-P958KC799,26C86
calib_02647,0.34007132053375244,0.9781695008277893,4,8,LA33,T333KA77
calib_02648,0.30834633111953735,0.9327260255813599,3,8,MSX,M556XK31
calib_02649,0.8886653780937195,0.5817933082580566,9,7,E7600B134,2180093
calib_02650,0.29306042194366455,0.9053046703338623,5,9,ZL161,x296TC177
calib_02651,0.9671218395233154,0.47875961661338806,8,7,H912HA48,8AHAL6.
calib_02652,0.8820466995239258,0.21778272092342377,9,1,B250KY197,2
calib_02653,0.255818635225296,0.9480782747268677,6,8,1OE77E,TO14XE22
calib_02654,0.2631157338619232,0.9341698884963989,6,8,LLSSL.,A144KO41
calib_02655,0.8016498684883118,0.4401339590549469,8,5,Y584pP86,98789
calib_02656,0.43027305603027344,0.9059306383132935,4,8,LAAA,A324AA77
calib_02657,0.9940550327301025,0.2500011920928955,9,1,P885KK174,P
calib_02658,0.8862390518188477,0.5576807856559753,8,7,x910MT74,T2WOL6X
calib_02659,0.9422303438186646,0.27641135454177856,9,6,P021PY777,MLLALA
calib_02660,0.9803381562232971,0.5964736342430115,8,5,B240TH98,86078
calib_02661,0.5444296002388,0.9798722267150879,7,8,LX⊥LLLd,P117TX47
calib_02662,0.3959704339504242,0.9205777049064636,6,8,8OOOH.,H020TO86
calib_02663,0.46764427423477173,0.9984802007675171,7,8,M006201,M7290031
calib_02664,0.9537628889083862,0.24708350002765656,9,6,K242cc178,R42272
calib_02665,0.8428634405136108,0.4746076464653015,8,8,0137yx77,LXALELO.
calib_02666,0.8009196519851685,0.9181104898452759,5,8,06660,0999cT86
calib_02667,0.8785790801048279,0.45852524042129517,8,7,0578AX98,68A8L90
calib_02668,0.33686235547065735,0.8888487219810486,6,8,09A80O,0382AH60
calib_02669,0.9830803871154785,0.36073821783065796,8,4,B7610A50,AAA8
calib_02670,0.5676116347312927,0.9526600241661072,5,9,8LL88,0788CH178
calib_02671,0.5911327600479126,0.9060857892036438,10,10,L6LV0999A.,Y6660A197.
calib_02672,0.3359854817390442,0.9197649359703064,5,8,EE8L0,E018EY29
calib_02673,0.5060238838195801,0.8677910566329956,8,9,981OL6LW,M797oY86.
calib_02674,0.9672209620475769,0.3633837401866913,9,7,0601EC777,LLLELCE
calib_02675,0.32556891441345215,0.9669067859649658,6,9,A1LL1C,A302TT152
calib_02676,0.9413895606994629,0.6565069556236267,8,6,0444TP40,017770
calib_02677,0.3232704699039459,0.9569212198257446,3,8,A88,A661BC82
calib_02678,0.35008788108825684,0.9249728322029114,6,9,B68686,A939BT198
calib_02679,0.900711715221405,0.3607828617095947,10,8,K018BK 96.,K6O88LRX
calib_02680,0.9758267402648926,0.49526166915893555,8,8,A602KP82,2820209A
calib_02681,0.8529090285301208,0.4333544671535492,9,5,X138yx177,ZXA8X
calib_02682,0.9052332639694214,0.9185003638267517,9,9,B98988199,66L886868
calib_02683,0.8931724429130554,0.31268954277038574,10,5,A 053 HP61,FACH0
calib_02684,0.7719212174415588,0.8162363767623901,7,8,22X0606,y9090x22
calib_02685,0.9649426937103271,0.8277312517166138,9,8,04440043.,£7007770
calib_02686,0.22368387877941132,0.8692213296890259,3,8,X18,E843XT72
calib_02687,0.9285298585891724,0.261821448802948,8,8,A064KY15,A0AX3900
calib_02688,0.9850874543190002,0.37286168336868286,8,5,A547XK35,A33X7
calib_02689,0.9790717363357544,0.36482512950897217,9,4,A131CE196,CLLE
calib_02690,0.28024381399154663,0.8805367946624756,3,9,OEL,H5170E40.
calib_02691,0.34964504837989807,0.9391753077507019,7,9,MLLMX89,M168XK116
calib_02692,0.9572270512580872,0.3956199884414673,9,9,P092KX777,222XXZ622
calib_02693,0.22306537628173828,0.9388061165809631,2,9,R3,K323BK63.
calib_02694,0.8946194648742676,0.6787655353546143,8,9,0789HY77,LL AH68LO
calib_02695,0.978015661239624,0.31001684069633484,9,6,E402BA197,L6L8A7
calib_02696,0.44022220373153687,0.9605501890182495,9,9,L66X06570,A4590X197
calib_02697,0.7948334813117981,0.9679314494132996,8,9,19L0X807,y408x0161
calib_02698,0.3458814322948456,0.9707377552986145,6,9,C2E887,C478BC163
calib_02699,0.6901060938835144,0.9364845752716064,7,8,9Hd6L91,T619PH64
calib_02700,0.9878630638122559,0.33368802070617676,8,6,T522TT39,631224
calib_02701,0.9128448367118835,0.25709250569343567,8,6,C721KPO4,C0LLA5
calib_02702,0.9654037952423096,0.5420016646385193,8,7,0030KB62,0080000
calib_02703,0.9590394496917725,0.3482218384742737,8,5,C741PH17,22H73
calib_02704,0.9596443176269531,0.5246765613555908,9,9,E789XT161,T91LX68/3
calib_02705,0.5045875310897827,0.9680697917938232,3,9,HOS,H335KO102
calib_02706,0.9475786685943604,0.234137624502182,9,7,K713KO13.,ZLTXLL2
calib_02707,0.9104398488998413,0.4036117494106293,8,5,y963cy86,98396
calib_02708,0.5337785482406616,0.9219073057174683,10,9,ZOL MHO76X,x940HK102
calib_02709,0.4138281047344208,0.9030312895774841,3,7,O84,0180KA4
calib_02710,0.9248703718185425,0.21666567027568817,9,2,E413yT134,2T
calib_02711,0.5937380194664001,0.8708627223968506,7,8,L6O868.,K898y097
calib_02712,0.23795047402381897,0.8812798857688904,1,9,A,A502YB159
calib_02713,0.9153451919555664,0.6181915998458862,9,6,Y986PB54.,798986
calib_02714,0.2534095048904419,0.8829573392868042,1,10,O,0002YE 750
calib_02715,0.34387636184692383,0.976563572883606,6,8,M0AAAS,M832AM05
calib_02716,0.3356705605983734,0.8914804458618164,6,9,M0673T,M129TO 31
calib_02717,0.25550341606140137,0.9481476545333862,2,8,68,y578cT96
calib_02718,0.8829230070114136,0.5824123024940491,9,7,H478BX32.,ZEX887H
calib_02719,0.3116481900215149,0.9194164276123047,8,9,MLAO099G,A660 PC77
calib_02720,0.33068087697029114,0.9168241024017334,7,9,PPLA008,B007AP134
calib_02721,0.3284223675727844,0.899158239364624,8,8,FOLD0A0.,K602YP10
calib_02722,0.2513332664966583,0.9182175397872925,4,8,HTA8,M283yH31
calib_02723,0.2706492245197296,0.9691880345344543,6,9,S2T312,X753AT174
calib_02724,0.4729781746864319,0.9498254060745239,9,9,AALOXLLO0,A071x0161
calib_02725,0.600100040435791,0.9326921701431274,6,10,6 HLL8,B911HA799.
calib_02726,0.9921836853027344,0.3712843954563141,8,7,A843HP73,AAPH78A
calib_02727,0.4572947919368744,0.8955933451652527,7,9,97E8068,B970XE26.
calib_02728,0.4177860617637634,0.9587579369544983,8,9,33383733,E343BC53.
calib_02729,0.9389481544494629,0.8614377975463867,8,6,C494B039,608767
calib_02730,0.9430950880050659,0.31763991713523865,9,8,B116AE157,BLLEA9L8
calib_02731,0.3604047894477844,0.9076551795005798,7,8,FECE208,8072EP35
calib_02732,0.9275788068771362,0.33373066782951355,9,3,B957AE 16,968
calib_02733,0.9759230613708496,0.4476543962955475,8,6,0007KA68,O9V000
calib_02734,0.9787498712539673,0.24801519513130188,8,7,C111MB98,261PLL8
calib_02735,0.9232527613639832,0.2443268746137619,8,3,0072KP44,MZO
calib_02736,0.8595677614212036,0.25952547788619995,8,6,Y725ox54,TLL055
calib_02737,0.8972552418708801,0.2918017506599426,9,8,E596E0152,ES6EEC63
calib_02738,0.9295098781585693,0.27514901757240295,8,3,C741AP39,AA7
calib_02739,0.9938494563102722,0.45511671900749207,9,7,T221EB138,L2LLE22
calib_02740,0.5126830339431763,0.9697889089584351,6,8,AAAAAL,A676AA10
calib_02741,0.42859724164009094,0.9029621481895447,8,9,2LAA6643,E199AY 17
calib_02742,0.35347607731819153,0.9577506184577942,4,9,ARAA,A852AP147
calib_02743,0.9155295491218567,0.3717365264892578,9,7,C219ET96.,9216667
calib_02744,0.6056365966796875,0.9092224836349487,9,9,ZOL HALLO,O317AH102
calib_02745,0.8988265991210938,0.40014591813087463,8,7,X723YA52,Z22335X
calib_02746,0.9492897391319275,0.4591251015663147,9,8,B2840X763,39X07818
calib_02747,0.9491676092147827,0.42778435349464417,10,3,E645BY 161,B68
calib_02748,0.929705798625946,0.2611883282661438,8,8,A053XC37,7OOX3S0C
calib_02749,0.29422813653945923,0.9737258553504944,6,9,22AA37,C237KA178
calib_02750,0.98466557264328,0.4064664840698242,9,2,C233BA190,C2
calib_02751,0.9806656241416931,0.28921252489089966,9,1,C695BA142,Z
calib_02752,0.4709952175617218,0.8547588586807251,9,9,PAAAA8ASS,B283AA 35
calib_02753,0.8959303498268127,0.37856215238571167,8,7,P111CX35,PPLLLLS
calib_02754,0.9862266182899475,0.3742283582687378,9,6,x297yy178,22<A62
calib_02755,0.9348857402801514,0.5271075963973999,8,7,0217HA71,LLAHLAO
calib_02756,0.8612290620803833,0.5991408228874207,8,7,K580xX90,06XX890
calib_02757,0.705219566822052,0.9025497436523438,5,8,6976H,H946YC99
calib_02758,0.29634955525398254,0.9570896625518799,5,9,AASSD,K447AY750
calib_02759,0.5376026630401611,0.8958176374435425,6,9,90588L,H188 cC46
calib_02760,0.29619818925857544,0.9476516842842102,1,8,O,K025HO21
calib_02761,0.9565762281417847,0.3720705509185791,8,7,T401AT96,6114171
calib_02762,0.2568958103656769,0.9268913269042969,4,8,HTSO,H031KP24
calib_02763,0.37991076707839966,0.9800652265548706,5,8,9A876,E142BA96
calib_02764,0.19729754328727722,0.988073468208313,5,9,E36L6,E359PT161
calib_02765,0.9314061403274536,0.29946550726890564,9,2,K150AT134,AL
calib_02766,0.5233796238899231,0.9870347380638123,8,8,B8G88778,B428BA01
calib_02767,0.955086886882782,0.6437271237373352,8,8,K074XH55,SSHX7∠0X
calib_02768,0.9109600782394409,0.3433864116668701,9,8,X422cT163,24212272
calib_02769,0.9206739068031311,0.8711935877799988,9,6,£499KP198,866673
calib_02770,0.9365464448928833,0.4613977074623108,9,7,03330B199,6668030
calib_02771,0.5007504820823669,0.9188848733901978,7,10,TZ HOLL,T 770 HT71
calib_02772,0.9859799146652222,0.3186694085597992,8,5,A652BP69,69387
calib_02773,0.9538347721099854,0.3395228385925293,9,8,A443TX164,19X13770
calib_02774,0.960303544998169,0.33523231744766235,9,5,CO38AH125,CO 83
calib_02775,0.9468084573745728,0.37711477279663086,10,3,C705HE 125,C2S
calib_02776,0.3669835329055786,0.9865246415138245,8,8,BE2EE2LL,B777EB70
calib_02777,0.4513368606567383,0.9034343361854553,7,9,3465693,K639xc159
calib_02778,0.9141084551811218,0.0,8,0,H555BX50,
calib_02779,0.3566802144050598,0.8931394219398499,5,8,MSSSS,M555yM23
calib_02780,0.8784208297729492,0.2576265037059784,8,6,K211PA62,GALPL2
calib_02781,0.37548917531967163,0.8860595226287842,2,8,EA,B111yP36
calib_02782,0.34910592436790466,0.9334965944290161,5,10,266R2,A159PA199.
calib_02783,0.2921687364578247,0.9957757592201233,5,9,74659,A656MA174
calib_02784,0.7015997171401978,0.7630050778388977,7,8,95XX16X,×791xx50
calib_02785,0.8808707594871521,0.41070476174354553,9,6,T 184CY62,11L862
calib_02786,0.9829510450363159,0.6770803332328796,8,8,B882BB50,B8888888
calib_02787,0.9015864133834839,0.6277799606323242,9,7,x979PT93.,6106L6X
calib_02788,0.2639364004135132,0.8970134258270264,3,9,Z03,C030 CC77
calib_02789,0.9823586940765381,0.5634219646453857,9,8,Y868BK197,L66M8898
calib_02790,0.9445330500602722,0.31945839524269104,9,6,A610AC797,LAALCA
calib_02791,0.8908830285072327,0.42420345544815063,8,8,C709cC97,L6236002
calib_02792,0.8887889385223389,0.6260574460029602,9,4,K136HH 31,HHHL
calib_02793,0.6100456714630127,0.8707267045974731,9,10,6E EH688d,P889HE 39.
calib_02794,0.9951791167259216,0.5843977928161621,8,7,M6810031,L000890
calib_02795,0.9280855655670166,0.5965962409973145,8,5,C900EE47,EE006
calib_02796,0.8346772789955139,0.6379531621932983,7,8,P280oY6,60.088d.
calib_02797,0.9965078830718994,0.3241543769836426,9,7,A829PT152,A422222
calib_02798,0.3217073380947113,0.9402549862861633,9,10,23504622.,-A597PK123
calib_02799,0.9823340177536011,0.3234133720397949,8,3,A645YE38,FAR
calib_02800,0.612294614315033,0.9518239498138428,7,9,LOAL7LH,H141y0163
calib_02801,0.34933364391326904,0.9605482816696167,5,8,22002,A922PO92
calib_02802,0.46118900179862976,0.985059916973114,8,8,1168A789,T682AB98
calib_02803,0.9477754235267639,0.5905702114105225,9,8,B014KY198,86AX7408
calib_02804,0.9116933345794678,0.37112367153167725,9,9,P737XP77.,LLLXL2L2.
calib_02805,0.6266655325889587,0.9178760051727295,9,9,I9LHOLL6X,K9770H161
calib_02806,0.9616348743438721,0.382645845413208,9,5,B1230A198,LAAA8
calib_02807,0.584968626499176,0.962944507598877,4,8,AA8S,A102BY51
calib_02808,0.9489140510559082,0.3704527020454407,10,8,A426TX163.,294×1927
calib_02809,0.9545238614082336,0.3010098934173584,8,1,K552YE54,S
calib_02810,0.43011507391929626,0.8971095681190491,7,9,CC66995,C669xT155
calib_02811,0.3890197277069092,0.939110279083252,9,8,AOTALLAA.,A011yB42
calib_02812,0.9738081693649292,0.6698189973831177,9,7,T888HA197,16AH888
calib_02813,0.9902644157409668,0.9495070576667786,8,8,P864HH64,79HH798d
calib_02814,0.43645408749580383,0.9609248638153076,9,9,8L6HEOL80,0810EH178
calib_02815,0.511987566947937,0.9366381168365479,7,9,66d8/8M,K878PY199
calib_02816,0.844944179058075,0.5159866213798523,8,7,CO20cC26,C0CO00G
calib_02817,0.9774482250213623,0.8364558815956116,9,9,B644HY196,96L4H7798
calib_02818,0.960102915763855,0.2917449176311493,9,3,P3830B161,F88
calib_02819,0.897594153881073,0.42926138639450073,9,7,P9290E174,2LE3066
calib_02820,0.9379298090934753,0.44413235783576965,9,3,H394EC123,H63
calib_02821,0.35578739643096924,0.8749874234199524,4,9,HAAL,H153AP777
calib_02822,0.2789577841758728,0.9614958763122559,4,8,H6G.,K559ET46
calib_02823,0.9019820690155029,0.27947959303855896,9,5,X334AH64.,39HHX
calib_02824,0.2877134084701538,0.9696985483169556,6,8,M6E6L0,A619EC93
calib_02825,0.9636032581329346,0.32360801100730896,8,6,K054BA73,408703
calib_02826,0.9107562899589539,0.4688989818096161,10,9,.P581BP76.,9Ld8L89d.
calib_02827,0.8985135555267334,0.2101602554321289,9,4,K418BT750,A LD
calib_02828,0.5556365251541138,0.9131641387939453,8,9,10LHX900,T006XH750
calib_02829,0.4268779754638672,0.9114556908607483,3,9,HOL,B3310H197
calib_02830,0.9654409885406494,0.21223467588424683,9,2,P555AC197,L6
calib_02831,0.8602250814437866,0.7018055319786072,10,7,B946yB 98.,8689768
calib_02832,0.36527004837989807,0.9477159976959229,5,9,ATAAX,X073YA163
calib_02833,0.9436444044113159,0.3847821354866028,8,8,P220AX78,2220A272
calib_02834,0.9314848184585571,0.18869328498840332,8,7,X263PP54,722R399
calib_02835,0.5223349332809448,0.942030668258667,7,8,AAAA88A,M881AA31
calib_02836,0.34462010860443115,0.9883605241775513,5,8,A278A,A582AE82
calib_02837,0.8987659811973572,0.6883536577224731,8,8,H124HH48,8HH77LH.
calib_02838,0.28203892707824707,0.9496798515319824,5,8,09662,K1760B46
calib_02839,0.260213702917099,0.8478466272354126,7,9,A0LO90A,Y076Y0163
calib_02840,0.9107677340507507,0.7950864434242249,11,11,H600HP 197.,L6L dHO09H.
calib_02841,0.9865866899490356,0.30981212854385376,9,4,H560EA125,SH59
calib_02842,0.505728542804718,0.945346474647522,9,8,265000087,B5040P93
calib_02843,0.9613112211227417,0.17100852727890015,9,3,y393EK178,212
calib_02844,0.2973100543022156,0.8949362635612488,4,8,8X55,X545xB77
calib_02845,0.9901081323623657,0.36114704608917236,8,5,H598CT68,H9G86
calib_02846,0.33741870522499084,0.9279364347457886,6,10,HLALOO,H372AH790.
calib_02847,0.2997802793979645,0.9575552940368652,6,8,ALALOL,B707TA10
calib_02848,0.9322975873947144,0.37099218368530273,8,3,E0020066,900
calib_02849,0.9421209692955017,0.35601916909217834,9,5,B258BB750,F2888
calib_02850,0.2508116364479065,0.9331347942352295,1,8,O,K003KB60
calib_02851,0.919387698173523,0.34590137004852295,8,6,E611XA02,ZAXLL3
calib_02852,0.9326428174972534,0.3368697166442871,9,5,B971TY154,BRLLS
calib_02853,0.9678140878677368,0.26428723335266113,8,5,B473ET82,BELE7
calib_02854,0.9151955842971802,0.33034539222717285,8,2,B050TE31,BO
calib_02855,0.5318938493728638,0.929072380065918,5,8,AG966,E996AC70
calib_02856,0.9753316044807434,0.34577542543411255,9,7,A547XE196,A663X7G
calib_02857,0.9796425700187683,0.9292097091674805,9,9,P469HH161,L9LHH697d
calib_02858,0.9874079823493958,0.7451968789100647,9,9,E569PH199,661Hd6993
calib_02859,0.8785991072654724,0.5722646117210388,9,9,K1910x197,L6L XOL6L
calib_02860,0.6092656850814819,0.8703149557113647,7,10,9888888,B888 BB 68
calib_02861,0.3472394049167633,0.9871708750724792,6,8,BE8X69,E691KB08
calib_02862,0.9579368829727173,0.3594597280025482,8,3,B522OH62,ZO7
calib_02863,0.274140864610672,0.947555422782898,6,9,L1LLA2,T642Y0777
calib_02864,0.9906070232391357,0.5076336860656738,9,6,H888AT163,H8A888
calib_02865,0.24949444830417633,0.9598356485366821,1,8,S,K373EY35
calib_02866,0.8953261375427246,0.40397781133651733,8,8,y970PA01,FA0OAL6A
calib_02867,0.23110124468803406,0.947319746017456,5,9,E26A9,E670AT198
calib_02868,0.299533486366272,0.8043560981750488,1,8,S,P528CT33
calib_02869,0.49989017844200134,0.9666277766227722,7,8,6858778,H342BC89
calib_02870,0.9690987467765808,0.7143656015396118,8,7,A900HH16,L HHOOA
calib_02871,0.22925978899002075,0.986034095287323,2,9,L9,E63500197
calib_02872,0.8900645971298218,0.5413445830345154,10,7,P300 BB 97,7688002
calib_02873,0.409382164478302,0.8980642557144165,7,10,3688008,B007BB 93.
calib_02874,0.9612777233123779,0.5988878011703491,9,8,C608AH797,6LHA8090
calib_02875,0.4396580159664154,0.9187623262405396,4,8,HG8R,H560BK32
calib_02876,0.9843657612800598,0.4177236557006836,9,5,A465TH152,ASTS.
calib_02877,0.29471737146377563,0.9933338165283203,4,8,LCLH,H777CK76
calib_02878,0.9199082851409912,0.0,9,0,K121xB199,
