image_id,s_x,s_rot,len_x,len_rot,text_x,text_rot
calib_02681,0.678203821182251,0.6649095416069031,9,7,×138yx177,2XA8ELX
calib_02682,0.9040396809577942,0.9914050102233887,9,8,B98988199,66886868
calib_02683,0.9863131046295166,0.0,8,0,A053HP61,
calib_02684,0.7396838068962097,0.8893272876739502,7,8,2X06061,y909ox22
calib_02685,0.9712997078895569,0.7472953796386719,9,9,04440043.,27007770.
calib_02686,0.0,0.9084566235542297,0,8,,E843XT72
calib_02687,0.9687405824661255,0.6283480525016785,8,4,A064KY14,3790
calib_02688,0.9216198325157166,0.0,9,0,A547XK35.,
calib_02689,0.9635264277458191,0.0,9,0,A131CE196,
calib_02690,0.0,0.9594043493270874,0,8,,H5170E40
calib_02691,0.0,0.965657114982605,0,9,,M168XK116
calib_02692,0.9340364933013916,0.42185577750205994,9,1,P092KX777,2
calib_02693,0.31451794505119324,0.9913356304168701,1,8,8,K323BK63
calib_02694,0.8375076055526733,0.5929158926010132,8,8,0789HY77,LLH68LO.
calib_02695,0.993300199508667,0.0,9,0,E402BA197,
calib_02696,0.6486316323280334,0.9356963038444519,7,9,2610657,A4590X197
calib_02697,0.7765823006629944,0.8518450856208801,9,10,1910X807A,-v408x0161
calib_02698,0.6013167500495911,0.9815560579299927,2,9,88,C478BC163
calib_02699,0.47211214900016785,0.9421847462654114,6,8,9H8691,T619PH64
calib_02700,0.9700008630752563,0.30949413776397705,8,3,T522TT39,225
calib_02701,0.9360519051551819,0.0,8,0,C721KP04,
calib_02702,0.9676007628440857,0.2895890176296234,8,5,0030KB62,80020
calib_02703,0.8998252153396606,0.38644713163375854,9,5,C741PH175,SLHLO
calib_02704,0.8983879089355469,0.636610209941864,9,8,E789XT161,T9LX68L3
calib_02705,0.0,0.9501297473907471,0,9,,H335KO102
calib_02706,0.9221986532211304,0.0,8,0,K713KO13,
calib_02707,0.8945838212966919,0.7213510274887085,8,5,y963cy86,98096
calib_02708,0.3727075755596161,0.8958890438079834,1,9,7,X940HK102
calib_02709,0.4672926068305969,0.9179898500442505,2,7,08,0180KA4
calib_02710,0.8911454677581787,0.0,9,0,E413yT134,
calib_02711,0.7274141311645508,0.7990715503692627,7,9,601868.,K898 Yo97
calib_02712,0.0,0.8947991132736206,0,9,,A502YB159
calib_02713,0.9527026414871216,0.7318143248558044,8,6,Y986PB54,86986.
calib_02714,0.40594032406806946,0.9136801958084106,2,9,00,0002YE750
calib_02715,0.0,0.9429792761802673,0,9,,M832AM05.
calib_02716,0.4567861557006836,0.9472554922103882,1,8,1,M129TO31
calib_02717,0.3068026304244995,0.8288512825965881,4,8,9185,y578CT96
calib_02718,0.9805905818939209,0.3149629533290863,8,3,H478BX32,288
calib_02719,0.0,0.9463583827018738,0,8,,A660PC77
calib_02720,0.0,0.9452581405639648,0,9,,B007AP134
calib_02721,0.0,0.9205639958381653,0,8,,K602YP10
calib_02722,0.3841313421726227,0.9188053607940674,3,8,H82,M283YH31
calib_02723,0.19559448957443237,0.9285422563552856,1,9,A,X753AT174
calib_02724,0.2797611355781555,0.9354651570320129,2,9,OO,A071XO161
calib_02725,0.5236681699752808,0.9727590084075928,2,9,68,B911HA799
calib_02726,0.9905597567558289,0.0,8,0,A843HP73,
calib_02727,0.41468918323516846,0.9668177366256714,1,8,0,B970XE26
calib_02728,0.47743603587150574,0.9482128024101257,2,8,28,E343BC53
calib_02729,0.9679524898529053,0.597223162651062,8,6,C494B039,608767
calib_02730,0.9533473253250122,0.0,9,0,B116AE147,
calib_02731,0.2628403902053833,0.9225796461105347,2,8,20,B072EP35
calib_02732,0.9767571687698364,0.0,9,0,B957AE164,
calib_02733,0.9722900390625,0.43497133255004883,8,3,0007KA68,900
calib_02734,0.947749674320221,0.0,8,0,C111MB98,
calib_02735,0.925758957862854,0.0,8,0,0072KP44,
calib_02736,0.8408048748970032,0.17452648282051086,8,1,Y7250x54,O
calib_02737,0.9649509787559509,0.0,9,0,E596E0152,
calib_02738,0.9849019050598145,0.6217657327651978,8,1,C741AP39,.
calib_02739,0.974751889705658,0.0,9,0,T221EB138,
calib_02740,0.0,0.9680330753326416,0,8,,A676AA10
calib_02741,0.44904035329818726,0.9023370742797852,8,8,24AU6613,E199AY17
calib_02742,0.3320981562137604,0.9889587759971619,1,9,2,A852AP147
calib_02743,0.9166293740272522,0.42057308554649353,9,3,C219ET96.,962
calib_02744,0.4905588626861572,0.9388890862464905,2,9,..,0317AH102
calib_02745,0.8699140548706055,0.38416504859924316,8,5,x723YA52,2SVAZ
calib_02746,0.9646655321121216,0.37942567467689514,9,5,B2840X763,20788
calib_02747,0.971695065498352,0.355253130197525,9,1,E645BY161,8
calib_02748,0.8686543107032776,0.2554450035095215,8,1,A053xc37,0
calib_02749,0.0,0.9845632910728455,0,9,,C237KA178
calib_02750,0.9796745777130127,0.3241223990917206,9,2,C233BA190,82
calib_02751,0.9507033824920654,0.3409155607223511,9,1,C695BA142,8
calib_02752,0.32712966203689575,0.976668119430542,1,8,8,B283AA35
calib_02753,0.9651651382446289,0.0,8,0,P111cx35,
calib_02754,0.9049354195594788,0.39146503806114197,9,9,x297yy178,84411262X
calib_02755,0.9292592406272888,0.36755916476249695,8,6,0217HA71,VHЛZO.
calib_02756,0.9109418988227844,0.5030776262283325,8,8,K580xx90,06 XX085
calib_02757,0.9323055148124695,0.8388416767120361,6,8,66976H,H946Yc99
calib_02758,0.0,0.9671006798744202,0,9,,K447AY750
calib_02759,0.6890921592712402,0.895909309387207,6,8,97088H,H188Cc46
calib_02760,0.0,0.8910245895385742,0,8,,K025HO21
calib_02761,0.9690642356872559,0.5511528849601746,8,6,T401AT96,961071
calib_02762,0.0,0.9902973175048828,0,8,,H031KP24
calib_02763,0.2726622223854065,0.9844715595245361,1,8,8,E142BA96
calib_02764,0.0,0.982475996017456,0,9,,E359PT161
calib_02765,0.9714645743370056,0.0,9,0,K150AT134,
calib_02766,0.31352779269218445,0.9685584306716919,5,8,08828,B428BA01
calib_02767,0.9570119380950928,0.32582297921180725,8,6,K074XH55,SHXZOK
calib_02768,0.9588470458984375,0.3728416860103607,9,3,X422CT163,527
calib_02769,0.9784908294677734,0.0,9,0,E499KP198,
calib_02770,0.9532328844070435,0.26003849506378174,9,4,03330B199,8523
calib_02771,0.5098427534103394,0.9423379898071289,7,8,VZLHOLL,T770HT71
calib_02772,0.994673490524292,0.34382951259613037,8,1,A652BP69,8
calib_02773,0.9439220428466797,0.26579123735427856,9,3,A443TX164,927
calib_02774,0.9248640537261963,0.0,9,0,C038AH125,
calib_02775,0.9701306223869324,0.0,9,0,C705HE125,
calib_02776,0.0,0.932377815246582,0,8,,B777EB70
calib_02777,0.0,0.8727289438247681,0,9,,K639XC159
calib_02778,0.9119335412979126,0.0,8,0,H555BX50,
calib_02779,0.3997788429260254,0.8915920853614807,3,8,SS.,M555YM23
calib_02780,0.876609742641449,0.0,9,0,FK241PA69,
calib_02781,0.0,0.7235370874404907,0,10,,В 111Ур 36
calib_02782,0.0,0.9863617420196533,0,9,,A159PA199
calib_02783,0.0,0.9919564127922058,0,9,,A656MA174
calib_02784,0.8348652124404907,0.843808650970459,7,8,9XXL6LX,x791xx45
calib_02785,0.9044647216796875,0.5115092992782593,8,5,T184CY62,29078
calib_02786,0.9174601435661316,0.5373623371124268,9,8,B882BB 50,05882888
calib_02787,0.9055063724517822,0.4806530773639679,9,3,X979PT93.,166
calib_02788,0.3955782651901245,0.8066093921661377,4,8,0000,C030cc77
calib_02789,0.9793781638145447,0.6480943560600281,9,9,Y868BK197,26L188981
calib_02790,0.9549962282180786,0.0,9,0,A610AC797,
calib_02791,0.93480384349823,0.5352835655212402,8,4,c709cc97,6060
calib_02792,0.9814732074737549,0.0,8,0,K136HH31,
calib_02793,0.7460536360740662,0.9501436352729797,6,8,6 H688,P889HE39
calib_02794,0.9740245342254639,0.438487708568573,9,4,M6810031.,0089
calib_02795,0.9303866028785706,0.8158538937568665,8,3,C900EE47,006
calib_02796,0.8431429266929626,0.5587416291236877,8,7,P280oy69,6910080
calib_02797,0.9920109510421753,0.3330884873867035,9,2,A829PT152,22
calib_02798,0.4458668828010559,0.9471753835678101,2,10,22,-A597PK123
calib_02799,0.939031720161438,0.30465805530548096,9,1,A645YE38-,8
calib_02800,0.0,0.9128018617630005,0,9,,H141yo163
calib_02801,0.2724332809448242,0.9547009468078613,2,8,26,A922P092
calib_02802,0.3132373094558716,0.9726550579071045,2,8,82,T682AB98
calib_02803,0.9580001831054688,0.3718162178993225,9,4,B014KY198,8108
calib_02804,0.9609642028808594,0.4627908170223236,9,9,P737XP77.,LLDXLELD.
calib_02805,0.6583022475242615,0.8783206939697266,7,9,9LHOLL6,K977OH161
calib_02806,0.9910616278648376,0.0,9,0,B1230A198,
calib_02807,0.2834673821926117,0.948874294757843,2,8,80,A102BY51
calib_02808,0.9730469584465027,0.3189149796962738,9,1,A426T×163,7
calib_02809,0.9740569591522217,0.0,8,0,K552YE54,
calib_02810,0.6550999879837036,0.9221996665000916,5,9,16990,C669XT154
calib_02811,0.0,0.9432976245880127,0,8,,A011YB42
calib_02812,0.9693431854248047,0.828584611415863,9,7,T888HA197,26VH888
calib_02813,0.9857087135314941,0.7033891677856445,8,7,P864HH64,79HH798
calib_02814,0.0,0.9251184463500977,0,9,,0810EH178
calib_02815,0.4659433364868164,0.8763048052787781,6,10,66188.,K878PY199.
calib_02816,0.9311145544052124,0.3346688151359558,8,2,c020cc26,00
calib_02817,0.9312290549278259,0.7702390551567078,9,8,B644HY196,961H7798
calib_02818,0.971731424331665,0.23222285509109497,9,2,P3830B161,85
calib_02819,0.956379234790802,0.0,9,0,P9290E174,
calib_02820,0.9494127631187439,0.0,9,0,H394EC123,
calib_02821,0.0,0.9665511250495911,0,9,,H153AP777
calib_02822,0.0,0.986520528793335,0,8,,K559ET46
calib_02823,0.9431140422821045,0.27394336462020874,9,5,X334AH64.,7A733
calib_02824,0.0,0.9514798521995544,0,8,,A619EC93
calib_02825,0.9882773160934448,0.0,8,0,K054BA73,
calib_02826,0.9049955606460571,0.31679239869117737,10,2,P581BP 76.,88
calib_02827,0.9764615297317505,0.0,9,0,K418BT750,
calib_02828,0.4588926434516907,0.9803704023361206,4,9,S900,T006XH750
calib_02829,0.0,0.8674059510231018,0,9,,B331OH197
calib_02830,0.9805532097816467,0.0,9,0,P555AC197,
calib_02831,0.8356611728668213,0.851176381111145,8,8,B946YB98,86819768
calib_02832,0.3798689842224121,0.925853967666626,1,9,0,X073YA163
calib_02833,0.9750135540962219,0.3729996383190155,8,1,P220AX78,0
calib_02834,0.9524387121200562,0.0,8,0,X263PP54,
calib_02835,0.0,0.9862699508666992,0,8,,M881AA31
calib_02836,0.28641819953918457,0.9879217147827148,1,8,2,A582AE82
calib_02837,0.9611504673957825,0.48234525322914124,9,1,H124HH48.,8
calib_02838,0.0,0.9258418083190918,0,8,,K176OB46
calib_02839,0.4022723138332367,0.8933045268058777,5,9,9O90A,y076yo163
calib_02840,0.9921026229858398,0.6181730628013611,9,9,H600HP197,6L H009H.
calib_02841,0.9890553951263428,0.0,9,0,H560EA125,
calib_02842,0.5708232522010803,0.9532715082168579,7,8,2607058,B5040P93
calib_02843,0.9159396290779114,0.0,9,0,Y393EK178,
calib_02844,0.31372207403182983,0.861085057258606,5,8,8X57X,X545XB77
calib_02845,0.9440252780914307,0.3624623417854309,8,5,H598CT68,89185
calib_02846,0.0,0.9653689861297607,0,9,,H372AH790
calib_02847,0.32944774627685547,0.9703491926193237,2,8,10,B707TA10
calib_02848,0.9905740022659302,0.34007012844085693,8,2,E0020066,00
calib_02849,0.9836499691009521,0.3274267613887787,9,3,B258BB750,888
calib_02850,0.35026493668556213,0.965144693851471,1,8,0,K003KB60
calib_02851,0.9469355940818787,0.0,8,0,E611XA02,
calib_02852,0.82904452085495,0.0,9,0,B971TY154,
calib_02853,0.9590001702308655,0.2932297885417938,8,2,B473ET82,28
calib_02854,0.9475863575935364,0.22829031944274902,8,1,B050TE31,5
calib_02855,0.0,0.9571744203567505,0,8,,E996AC70
calib_02856,0.9212642312049866,0.27457040548324585,9,1,A547XE196,9
calib_02857,0.9896270036697388,0.5343425869941711,9,6,P469HH161,9HH697
calib_02858,0.9933270215988159,0.4032255709171295,9,3,E569PH199,669
calib_02859,0.9277966022491455,0.2715719938278198,9,2,K1910x197,XO
calib_02860,0.49280956387519836,0.9111006855964661,8,9,89888888,B888BB 68
calib_02861,0.0,0.9383395314216614,0,8,,E691KB08
calib_02862,0.8913713097572327,0.0,8,0,B5220H62,
calib_02863,0.33243605494499207,0.8630704283714294,7,9,2201271,T642Y0777
calib_02864,0.9872643351554871,0.453091025352478,9,2,H888AT163,88
calib_02865,0.0,0.8880378603935242,0,8,,K373EY35
calib_02866,0.8681294918060303,0.2963688373565674,8,5,Y970PA01,20VOL
calib_02867,0.0,0.9881151914596558,0,9,,E670AT198
calib_02868,0.0,0.942988395690918,0,8,,P528CT33
calib_02869,0.2844717502593994,0.9872217178344727,4,8,8888,H342BC89
calib_02870,0.9621613025665283,0.6261239647865295,9,3,A900HH164,006
calib_02871,0.26652729511260986,0.9957425594329834,1,9,5,E63500197
calib_02872,0.9794905781745911,0.4575762152671814,8,7,P300BB97,2688002
calib_02873,0.4982178509235382,0.9506279230117798,6,8,688008,B007BB93
calib_02874,0.9749221801757812,0.6037927865982056,9,6,C608AH797,628090
calib_02875,0.0,0.9588614702224731,0,8,,H560BK32
calib_02876,0.9940534234046936,0.6896365880966187,9,1,A465TH152,.
calib_02877,0.0,0.9421555399894714,0,8,,H777CK76
calib_02878,0.9410135746002197,0.0,9,0,K121XB199,
calib_02879,0.5986508131027222,0.9440224170684814,7,9,052AX67,x491xy750
calib_02880,0.9836333394050598,0.0,9,0,M421BM73.,
calib_02881,0.30736348032951355,0.9728118181228638,3,9,222,P2220P199
calib_02882,0.0,0.9420569539070129,0,9,,E343AY797
calib_02883,0.899469256401062,0.24142591655254364,8,4,A104HX01,ОXHО
calib_02884,0.3336583077907562,0.9568418860435486,3,8,288,B012TB82
calib_02885,0.0,0.9754908084869385,0,8,,0670KT67
calib_02886,0.9007846713066101,0.2287014275789261,8,1,T5170043,S
calib_02887,0.0,0.9352774024009705,0,8,,A061A092
calib_02888,0.9289525151252747,0.29265859723091125,9,6,A929KX198,862568
calib_02889,0.874391496181488,0.4236576557159424,8,3,H232cx99,663
calib_02890,0.37880808115005493,0.9919441938400269,1,9,2,P059XP123
calib_02891,0.9674699306488037,0.0,8,0,0016KA32,
calib_02892,0.9736148118972778,0.5550643801689148,9,2,H174AH790,06
calib_02893,0.982826828956604,0.478226900100708,8,5,H9820E68,89028
calib_02894,0.38941094279289246,0.9847943782806396,6,9,202080,08020A163
calib_02895,0.9073966145515442,0.3378165066242218,8,4,A298TX92,2682
calib_02896,0.2733488082885742,0.9841257929801941,1,9,8,B222TE199
calib_02897,0.9049015045166016,0.3618212044239044,10,1,P278BO136.,8
calib_02898,0.3998861312866211,0.9419441223144531,2,9,Z9,E677XE174
calib_02899,0.922822117805481,0.0,9,0,C259AA199,
calib_02900,0.9241662621498108,0.43356025218963623,9,1,E559BX790,8
calib_02901,0.9078037738800049,0.0,8,0,C714KP77,
calib_02902,0.7130119204521179,0.8975728154182434,7,6,SXOL89H,H6870K
calib_02903,0.6573041677474976,0.8576740622520447,5,8,97000,K7000x46
calib_02904,0.9859093427658081,0.0,9,0,B791KA164,
calib_02905,0.0,0.9441744089126587,0,8,,A395XH37
calib_02906,0.0,0.9230139851570129,0,9,,K713XK174
calib_02907,0.9743777513504028,0.5432127714157104,8,5,E948KA08,80876
calib_02908,0.2702880799770355,0.9198745489120483,1,8,S,A525KE27
calib_02909,0.38659802079200745,0.9276421070098877,1,8,8,H500KX98
calib_02910,0.21596285700798035,0.9660629630088806,2,9,83,K038KK40.
calib_02911,0.43551528453826904,0.9514288306236267,1,9,1,T337TO190
calib_02912,0.8781672120094299,0.0,8,0,E758YK70,
calib_02913,0.9398583173751831,0.2094920426607132,9,1,P954Py190,0
calib_02914,0.6669407486915588,0.8408533930778503,7,8,2 10969,y696cy77
calib_02915,0.7650270462036133,0.34683215618133545,6,3,8773YE,ELL
calib_02916,0.6795037388801575,0.8632221221923828,6,9,6XA096,K960Yx159
calib_02917,0.8765184283256531,0.5866485238075256,9,6,K016XX199,66XX90
calib_02918,0.0,0.9718970060348511,0,7,,K336CT7
calib_02919,0.9680818319320679,0.4503380060195923,8,2,A006AA10,00
calib_02920,0.9784488677978516,0.0,9,0,K682AA152,
calib_02921,0.31073158979415894,0.9125940799713135,1,8,8,E819BO50
calib_02922,0.34397628903388977,0.9774277806282043,3,9,288,B039AB777
calib_02923,0.9324174523353577,0.4162035286426544,8,2,C9450B53,05
calib_02924,0.9802771806716919,0.0,8,0,C727AE90,
calib_02925,0.885797917842865,0.3794686794281006,9,3,T216YX777,121
calib_02926,0.33504971861839294,0.9713827967643738,2,9,A2,B272AX134
calib_02927,0.9105344414710999,0.561740517616272,8,5,K967YH31,HA96K
calib_02928,0.25843146443367004,0.9811747074127197,3,8,8H0,B570PH98
calib_02929,0.9969046115875244,0.3302289843559265,9,5,022800123,22822
calib_02930,0.9891216158866882,0.696844220161438,8,5,P7880A78,8V088
calib_02931,0.984696090221405,0.0,9,0,H725BB125,
calib_02932,0.0,0.9585899114608765,0,8,,C7560E69
calib_02933,0.8853025436401367,0.44323262572288513,8,3,K3240Y77,072
calib_02934,0.8594412207603455,0.36461156606674194,8,1,T111TT12,1
calib_02935,0.0,0.9829602241516113,0,8,,P630HT93
calib_02936,0.0,0.9796854257583618,0,8,,C655TH63
calib_02937,0.0,0.9844915866851807,0,9,,K165KB197
calib_02938,0.9852060675621033,0.0,9,0,K772HE196,
calib_02939,0.3103281557559967,0.9656839370727539,5,8,51200,0302TT36
calib_02940,0.9246461987495422,0.45403504371643066,8,3,K424C082,287
calib_02941,0.9856535196304321,0.0,8,0,B384HH53,
calib_02942,0.0,0.9627374410629272,0,8,,K906KT51
calib_02943,0.0,0.9878538846969604,0,8,,K994B134
calib_02944,0.9853627681732178,0.46680980920791626,8,1,C644CK64,9
calib_02945,0.9739297032356262,0.8268139362335205,9,9,0006XA199,66 VX9000
calib_02946,0.2569350600242615,0.9298737049102783,1,9,2,E759OK102
calib_02947,0.9870378971099854,0.0,8,0,E297EP77,
calib_02948,0.5648472309112549,0.9289979934692383,1,9,.,X502HC125
calib_02949,0.9501820206642151,0.0,8,0,H305TB72,
calib_02950,0.9090020656585693,0.8501810431480408,8,9,0578HH96,96HH8LSO-
calib_02951,0.8976104259490967,0.7493043541908264,9,9,X8840E86.,98≡0788X.
calib_02952,0.0,0.9696139097213745,0,8,,C605HT34
calib_02953,0.9339337348937988,0.5594683289527893,10,6,0087PA777-,LLL80O
calib_02954,0.9710156917572021,0.37299540638923645,8,2,X062KA64,90
calib_02955,0.9854371547698975,0.30146151781082153,9,2,K637TP159,3.
calib_02956,0.28346455097198486,0.9436208605766296,3,10,222,×39900-123
calib_02957,0.6597908735275269,0.9925049543380737,9,8,65 dd8890,0688PP39
calib_02958,0.7406774163246155,0.8122791051864624,4,10,5676,-P949cc71-
calib_02959,0.9341040849685669,0.37064439058303833,9,2,T854KX45.,78
calib_02960,0.8511849641799927,0.2858726978302002,9,1,Y286xK178,8
calib_02961,0.8164828419685364,0.9906907677650452,4,8,2860,P098PA33
calib_02962,0.0,0.9710644483566284,0,8,,H555TA46
calib_02963,0.9819791913032532,0.37936651706695557,8,2,K646AB99,68
calib_02964,0.9219509959220886,0.0,9,0,P516CP35.,
calib_02965,0.0,0.9898019433021545,0,9,,H258PP102
calib_02966,0.3142881989479065,0.9814227223396301,2,9,80,E709CB196
calib_02967,0.9482004642486572,0.2623071074485779,8,1,B225XB38,2
calib_02968,0.44536668062210083,0.9760289192199707,1,8,6,A579HX35
calib_02969,0.948685348033905,0.0,9,0,B327OH125,
calib_02970,0.0,0.9591760039329529,0,8,,0336HC05
calib_02971,0.9599151611328125,0.0,9,0,P723PT177,
calib_02972,0.7507913708686829,0.9099392890930176,8,8,060X269H,H692XO90
calib_02973,0.300460547208786,0.9732227325439453,3,8,250,X350PE42
calib_02974,0.0,0.9692170023918152,0,9,,C712PT161
calib_02975,0.9358617067337036,0.3892897069454193,9,2,A467KB799,68
calib_02976,0.8757188320159912,0.6801918745040894,8,5,y662XH54,HXZ99
calib_02977,0.86808180809021,0.30713966488838196,8,2,Y936EC52,25
calib_02978,0.9726572036743164,0.0,9,0,C222PK750,
calib_02979,0.9359009861946106,0.5695159435272217,9,2,-K067HH35,90
calib_02980,0.9659819006919861,0.0,9,0,E557HA134,
calib_02981,0.34108030796051025,0.9770333766937256,1,8,8,H698AB32
calib_02982,0.9826250076293945,0.0,8,0,E233EK15,
calib_02983,0.8421114683151245,0.3164568543434143,9,1,C668co750,0
calib_02984,0.9598637223243713,0.45976898074150085,8,7,H888PO37,0d888H.
calib_02985,0.30218732357025146,0.9865535497665405,1,8,8,B796KH82
calib_02986,0.0,0.9226610660552979,0,8,,C585KK01
calib_02987,0.0,0.9907948970794678,0,9,,K333AA196
calib_02988,0.0,0.9829109907150269,0,8,,A147EC37
calib_02989,0.38016277551651,0.925891637802124,2,8,98,X261BX64
calib_02990,0.0,0.9834545850753784,0,8,,H050CP26
calib_02991,0.888397216796875,0.468844473361969,9,4,A849CY716,1678
calib_02992,0.23715561628341675,0.9819321036338806,1,9,0,T037XE174
calib_02993,0.0,0.9781367182731628,0,9,,A234AA150
calib_02994,0.9854523539543152,0.25209009647369385,9,3,E238CB190,882
calib_02995,0.0,0.9586337804794312,0,8,,H316TC63
calib_02996,0.0,0.9179417490959167,0,8,,H573E093
calib_02997,0.9711803793907166,0.4743719696998596,8,5,B997BB99,66888
calib_02998,0.3281174898147583,0.9763216376304626,2,8,00,X001TH23
calib_02999,0.6351970434188843,0.9718318581581116,7,9,9H07893,C6840H163
calib_03000,0.9826886653900146,0.30720555782318115,8,4,H362AC65,9122
calib_03001,0.7978634834289551,0.9364910125732422,9,8,20HK878X.,X848KH03
calib_03002,0.4383814036846161,0.9051456451416016,3,9,82.,M298BY73.
calib_03003,0.8050957918167114,0.9433067440986633,7,7,SLRA86H,H981154
calib_03004,0.8625626564025879,0.0,8,0,x252xK52,
calib_03005,0.9628887176513672,0.0,8,0,T349KC67,
calib_03006,0.30355104804039,0.9800434112548828,4,8,005O,07750047
calib_03007,0.9396155476570129,0.2823202908039093,8,1,P784KA02,2
calib_03008,0.9794744253158569,0.0,8,0,K185KB82,
calib_03009,0.9824214577674866,0.0,9,0,E840HC134,
calib_03010,0.9159926176071167,0.0,9,0,0160AB123,
calib_03011,0.8958494663238525,0.5671128630638123,9,6,A009XX123,226000
calib_03012,0.9327378869056702,0.21477879583835602,9,3,X013XE152,XSO
calib_03013,0.4222789406776428,0.9498974084854126,2,8,00,H0200075
calib_03014,0.44856348633766174,0.7988656759262085,4,8,2000,×900OK52
calib_03015,0.4257865250110626,0.9804032444953918,2,9,20,E673EE102
calib_03016,0.9686395525932312,0.0,8,0,0892KA39,
calib_03017,0.9828755259513855,0.0,9,0,H425AA199,
calib_03018,0.1691681444644928,0.9484640955924988,1,9,5,A336EY152
calib_03019,0.9316861629486084,0.4574984610080719,8,5,M204OH98,86100
calib_03020,0.6974733471870422,0.9596949815750122,7,8,97W068K,K789OM46
calib_03021,0.3738267719745636,0.9894759654998779,1,8,0,K404EK61
calib_03022,0.0,0.8995005488395691,0,8,,×113cx56
calib_03023,0.19174429774284363,0.9808366298675537,1,8,2,H370KH25
calib_03024,0.9852885007858276,0.0,9,0,E244EP196,
calib_03025,0.31977349519729614,0.9869368672370911,1,9,2,T6670A125
calib_03026,0.8684021830558777,0.32871368527412415,10,1,-A002KX152,0
calib_03027,0.9754757285118103,0.3064945340156555,8,5,T030TB54,81000
calib_03028,0.9924840927124023,0.3485116958618164,8,2,H745HE32,SL
calib_03029,0.18558835983276367,0.9148256778717041,1,8,0,K973TO05
calib_03030,0.0,0.9058457612991333,0,9,,A795KK159
calib_03031,0.9680536985397339,0.0,8,0,B122KC82,
calib_03032,0.0,0.9199758768081665,0,8,,T736PO47
calib_03033,0.9761297702789307,0.5258115530014038,9,6,A798HT763,921H86
calib_03034,0.0,0.9811931252479553,0,9,,C483PA777
calib_03035,0.98445725440979,0.36617347598075867,8,1,A472CH96,9
calib_03036,0.9353588223457336,0.0,8,0,B772EH21,
calib_03037,0.0,0.9713430404663086,0,8,,E313HP29
calib_03038,0.9223880767822266,0.6975692510604858,8,2,E493KX98,86
calib_03039,0.9415236711502075,0.35396572947502136,8,3,P140BY51,180
calib_03040,0.9523190259933472,0.26105648279190063,8,2,H203HH60,93
calib_03041,0.9392324090003967,0.23395180702209473,9,1,Y109AK774,0
calib_03042,0.0,0.9359931945800781,0,9,,Y7630P161
calib_03043,0.8401821255683899,0.22733132541179657,8,3,A4330x31,202
calib_03044,0.436135470867157,0.9164062142372131,1,9,2,K435Py123
calib_03045,0.0,0.940532922744751,0,8,,0737E005
calib_03046,0.5295705795288086,0.9726595878601074,7,8,088898.,H868BB02
calib_03047,0.9839134216308594,0.0,8,0,P202XE56,
calib_03048,0.9492880702018738,0.0,8,0,K577OP46,
calib_03049,0.5420323014259338,0.9301081895828247,6,9,K18671,T498YK777
calib_03050,0.0,0.9643529653549194,0,8,,E914EK14
calib_03051,0.3614613115787506,0.8338371515274048,1,8,8,Y336B071
calib_03052,0.924854040145874,0.6505225300788879,9,6,B805HP 98,86 H08
calib_03053,0.9398205876350403,0.5130910873413086,10,2,M487AM 31.,8.
calib_03054,0.5595242977142334,0.985772967338562,9,9,25.dd7LEH,H374PP152
calib_03055,0.9664435982704163,0.6491111516952515,9,8,P452XH199,66HXZ57d
calib_03056,0.4520927369594574,0.8994895815849304,1,7,2,K728YP7
calib_03057,0.8471589684486389,0.2647912800312042,9,1,T 181OB32,0
calib_03058,0.8927278518676758,0.2446991354227066,9,2,H100OT36.,91
calib_03059,0.9711160659790039,0.0,9,0,X828PK116,
calib_03060,0.6730862855911255,0.8529311418533325,8,8,79108880,08880T64
calib_03061,0.9877079129219055,0.0,8,0,H279CP69,
calib_03062,0.8940387964248657,0.0,8,0,Y161EC71,
calib_03063,0.9000337719917297,0.8383196592330933,5,8,66666,K999xC99
calib_03064,0.0,0.9099239110946655,0,8,,C001AP77
calib_03065,0.6915582418441772,0.9418172836303711,7,8,LD086SH,H5980P77
calib_03066,0.633804202079773,0.8106527328491211,5,9,1897K,K468TY 51
calib_03067,0.88841313123703,0.5198107361793518,8,4,T881YA71,ZA88
calib_03068,0.9179491400718689,0.47642698884010315,9,1,C388BO116,8
calib_03069,0.9760081171989441,0.34048935770988464,9,3,H610CH799,660
calib_03070,0.9817219972610474,0.40757977962493896,9,2,A155AC122,22
calib_03071,0.9690271615982056,0.5362322926521301,8,4,H003MT98,8600
calib_03072,0.9337539672851562,0.25357723236083984,9,1,K942YH102,2
calib_03073,0.0,0.9213939309120178,0,9,,K017AT134
calib_03074,0.5112378597259521,0.9408591389656067,9,9,52LX87438,B414BX134
calib_03075,0.9754875898361206,0.45393046736717224,8,1,H423KC29,.
calib_03076,0.9279114603996277,0.0,9,0,A5550T164,
calib_03077,0.9683682918548584,0.5960687398910522,8,8,H648AB29,628V879H
calib_03078,0.3918927013874054,0.9448152184486389,3,9,878,Y984KA178
calib_03079,0.9056376218795776,0.87105393409729,8,8,0171YH64,9HALLLO.
calib_03080,0.0,0.8838943243026733,0,9,,c532xK750
calib_03081,0.0,0.8899946212768555,0,9,,C368A0116
calib_03082,0.9749045968055725,0.0,9,0,B727KK164,
calib_03083,0.9064457416534424,0.0,9,0,0728A0136,
calib_03084,0.0,0.992477536201477,0,9,,H134PK178
