image_id,p_x,p_rot
calib_01551,0.17561175,0.82438827
calib_01552,0.30375472,0.69624525
calib_01553,0.5193511,0.48064893
calib_01554,0.96568733,0.034312695
calib_01555,0.6973178,0.30268222
calib_01556,0.03911279,0.96088725
calib_01557,0.4869986,0.51300144
calib_01558,0.007712955,0.99228704
calib_01559,0.113970995,0.886029
calib_01560,0.6104469,0.38955307
calib_01561,0.9871351,0.012864946
calib_01562,0.6449154,0.3550846
calib_01563,0.6658272,0.33417276
calib_01564,0.6610129,0.33898714
calib_01565,0.8352303,0.1647697
calib_01566,0.18672901,0.813271
calib_01567,0.44456467,0.55543536
calib_01568,0.99789715,0.0021027755
calib_01569,0.36382982,0.63617015
calib_01570,0.20217583,0.79782414
calib_01571,0.1751646,0.82483536
calib_01572,0.21130212,0.7886979
calib_01573,0.52820784,0.47179216
calib_01574,0.89274985,0.10725014
calib_01575,0.5955234,0.40447658
calib_01576,0.40966225,0.5903377
calib_01577,0.99999976,2.1396555e-07
calib_01578,0.9380219,0.061978072
calib_01579,0.88215107,0.11784894
calib_01580,0.00066366856,0.9993363
calib_01581,0.028719366,0.97128063
calib_01582,0.28334674,0.7166533
calib_01583,0.25272748,0.74727255
calib_01584,0.05557382,0.94442624
calib_01585,0.57899964,0.4210004
calib_01586,0.6121506,0.38784942
calib_01587,0.64182484,0.3581752
calib_01588,0.9991303,0.000869683
calib_01589,0.3115669,0.68843305
calib_01590,5.021368e-08,1.0
calib_01591,0.12247628,0.8775237
calib_01592,0.9999865,1.351976e-05
calib_01593,0.50973266,0.49026737
calib_01594,0.7407216,0.25927842
calib_01595,0.7660883,0.23391168
calib_01596,0.037545044,0.9624549
calib_01597,0.9968088,0.0031911042
calib_01598,0.9421255,0.057874493
calib_01599,0.2654656,0.7345344
calib_01600,0.71539116,0.28460887
calib_01601,0.028705189,0.9712948
calib_01602,0.03960255,0.9603975
calib_01603,0.97699463,0.0230053
calib_01604,0.9797876,0.020212479
calib_01605,0.9812182,0.018781826
calib_01606,0.5305686,0.46943143
calib_01607,0.23714396,0.76285607
calib_01608,0.9976349,0.0023651135
calib_01609,0.9743931,0.025606833
calib_01610,0.91524935,0.084750645
calib_01611,0.062525176,0.9374748
calib_01612,0.52684486,0.47315517
calib_01613,0.12333459,0.8766654
calib_01614,0.46768516,0.53231484
calib_01615,0.26694253,0.73305744
calib_01616,0.0020558566,0.9979442
calib_01617,0.15684164,0.84315836
calib_01618,0.9843556,0.015644368
calib_01619,0.021600459,0.9783996
calib_01620,0.0064834272,0.99351656
calib_01621,0.8975325,0.10246746
calib_01622,0.5503508,0.4496492
calib_01623,0.038178343,0.9618216
calib_01624,0.7509422,0.24905784
calib_01625,0.071310475,0.9286895
calib_01626,0.9929095,0.007090423
calib_01627,0.19709103,0.80290896
calib_01628,0.99746454,0.0025354451
calib_01629,0.7322362,0.26776373
calib_01630,0.08697691,0.9130231
calib_01631,0.26859897,0.731401
calib_01632,0.26672387,0.7332761
calib_01633,0.25861695,0.741383
calib_01634,0.8303392,0.1696608
calib_01635,0.05895373,0.9410463
calib_01636,0.1947898,0.8052102
calib_01637,0.9694886,0.030511357
calib_01638,0.15631936,0.8436807
calib_01639,0.003243143,0.99675685
calib_01640,0.50187355,0.4981264
calib_01641,0.16796671,0.8320333
calib_01642,0.6218622,0.37813783
calib_01643,0.45397356,0.54602647
calib_01644,0.86131567,0.13868438
calib_01645,0.44308245,0.55691755
calib_01646,0.55747783,0.44252217
calib_01647,0.0014047713,0.9985952
calib_01648,0.9977913,0.0022086839
calib_01649,0.8494326,0.15056737
calib_01650,0.32074207,0.67925787
calib_01651,0.051874377,0.94812566
calib_01652,0.8578815,0.14211848
calib_01653,0.081593476,0.91840655
calib_01654,0.00035715205,0.99964285
calib_01655,0.28373966,0.7162604
calib_01656,0.3402993,0.65970075
calib_01657,0.8236596,0.17634043
calib_01658,0.084615275,0.91538477
calib_01659,0.5821541,0.41784593
calib_01660,3.1838294e-08,1.0
calib_01661,0.31566563,0.6843344
calib_01662,0.94374853,0.05625147
calib_01663,0.8927927,0.10720729
calib_01664,0.82288295,0.17711699
calib_01665,0.9936692,0.0063308175
calib_01666,0.17716183,0.8228382
calib_01667,0.2555591,0.7444409
calib_01668,0.02101219,0.9789878
calib_01669,0.7071198,0.29288015
calib_01670,0.999998,2.0356847e-06
calib_01671,0.00086585054,0.9991341
calib_01672,0.5342801,0.46571988
calib_01673,0.40753937,0.59246063
calib_01674,0.53100294,0.468997
calib_01675,0.17759565,0.8224043
calib_01676,0.042035133,0.95796484
calib_01677,0.9704705,0.02952949
calib_01678,0.37073883,0.6292612
calib_01679,0.90246624,0.09753372
calib_01680,0.23621513,0.7637849
calib_01681,0.9963121,0.0036879443
calib_01682,0.51374805,0.48625192
calib_01683,0.9859993,0.0140006365
calib_01684,0.16755065,0.8324494
calib_01685,0.6655081,0.33449194
calib_01686,0.8563327,0.14366722
calib_01687,0.46757907,0.53242093
calib_01688,0.6072949,0.39270505
calib_01689,0.16600008,0.83399993
calib_01690,0.3951068,0.6048932
calib_01691,0.00028621758,0.9997137
calib_01692,0.87573916,0.12426089
calib_01693,0.960889,0.03911098
calib_01694,0.7024905,0.2975095
calib_01695,0.04756274,0.9524372
calib_01696,0.89255345,0.10744661
calib_01697,0.99875355,0.0012464385
calib_01698,0.24713326,0.7528667
calib_01699,0.76378036,0.23621966
calib_01700,0.9918628,0.008137264
calib_01701,0.8964679,0.103532046
calib_01702,0.051525787,0.9484743
calib_01703,0.13630031,0.8636997
calib_01704,0.52154803,0.47845194
calib_01705,0.7568155,0.24318452
calib_01706,0.82119936,0.17880063
calib_01707,0.6924924,0.30750754
calib_01708,0.8258783,0.17412168
calib_01709,0.94569033,0.054309707
calib_01710,0.15228155,0.8477184
calib_01711,0.8587869,0.14121307
calib_01712,0.445498,0.554502
calib_01713,0.9672771,0.032722935
calib_01714,0.99682814,0.0031718444
calib_01715,0.8424679,0.15753211
calib_01716,0.00027990658,0.99972004
calib_01717,0.606845,0.39315498
calib_01718,0.51723814,0.48276192
calib_01719,0.48674783,0.5132522
calib_01720,0.014858936,0.98514104
calib_01721,0.72968197,0.27031797
calib_01722,0.6749785,0.32502145
calib_01723,0.40779388,0.5922061
calib_01724,1.0,1.6097513e-08
calib_01725,0.0007938225,0.99920624
calib_01726,0.07806766,0.92193234
calib_01727,0.9035896,0.09641037
calib_01728,0.81437683,0.18562317
calib_01729,0.69117475,0.30882528
calib_01730,0.5686148,0.43138522
calib_01731,0.31842634,0.6815736
calib_01732,0.9828908,0.017109204
calib_01733,0.36934844,0.6306516
calib_01734,0.6984313,0.3015687
calib_01735,0.977647,0.02235304
calib_01736,0.6531858,0.34681416
calib_01737,0.89986914,0.10013087
calib_01738,0.47903997,0.52096003
calib_01739,0.36630848,0.6336915
calib_01740,0.9902711,0.009728944
calib_01741,0.9835476,0.016452357
calib_01742,0.90256745,0.09743253
calib_01743,0.051535763,0.94846416
calib_01744,0.1824296,0.8175704
calib_01745,0.6737387,0.3262613
calib_01746,0.10825918,0.89174086
calib_01747,0.9248938,0.07510626
calib_01748,0.38952276,0.6104772
calib_01749,0.4136791,0.5863209
calib_01750,0.19767457,0.8023255
calib_01751,0.85197514,0.14802478
calib_01752,0.45730543,0.5426945
calib_01753,0.27778035,0.72221965
calib_01754,0.17401798,0.82598203
calib_01755,0.16060342,0.8393966
calib_01756,0.5721504,0.4278496
calib_01757,0.047672827,0.95232713
calib_01758,0.9396501,0.060349837
calib_01759,0.0131935375,0.98680645
calib_01760,0.9939598,0.006040272
calib_01761,0.96517843,0.034821622
calib_01762,0.34473604,0.65526396
calib_01763,0.7168795,0.28312054
calib_01764,0.9174363,0.082563765
calib_01765,0.010748453,0.98925155
calib_01766,0.10033424,0.8996658
calib_01767,0.8592046,0.14079536
calib_01768,0.6255734,0.37442657
calib_01769,0.75050426,0.2494958
calib_01770,0.8713675,0.12863252
calib_01771,0.9968929,0.0031070712
calib_01772,0.9909991,0.00900091
calib_01773,0.2699357,0.7300643
calib_01774,0.07558479,0.92441523
calib_01775,0.95815676,0.041843183
calib_01776,0.9838081,0.016191937
calib_01777,0.074022606,0.9259774
calib_01778,0.87015396,0.12984604
calib_01779,0.88403183,0.11596819
calib_01780,0.82334584,0.17665416
calib_01781,0.90695065,0.09304929
calib_01782,0.22380035,0.7761997
calib_01783,0.6719968,0.32800323
calib_01784,0.78430575,0.21569426
calib_01785,0.09295055,0.9070494
calib_01786,0.65479755,0.34520245
calib_01787,0.16310939,0.8368906
calib_01788,0.110770226,0.8892298
calib_01789,0.4794444,0.52055556
calib_01790,0.784589,0.215411
calib_01791,0.6583801,0.3416199
calib_01792,0.4847409,0.5152591
calib_01793,0.08467166,0.9153283
calib_01794,0.8705276,0.12947235
calib_01795,0.20534599,0.794654
calib_01796,0.1148443,0.8851557
calib_01797,0.095941715,0.90405834
calib_01798,0.8740736,0.12592633
calib_01799,0.91944176,0.08055817
calib_01800,0.67219377,0.32780617
calib_01801,0.9990005,0.0009995755
calib_01802,0.09855466,0.9014453
calib_01803,0.062651806,0.9373482
calib_01804,0.8071088,0.19289115
calib_01805,0.9999778,2.2179096e-05
calib_01806,0.28697485,0.71302515
calib_01807,0.4038677,0.5961323
calib_01808,0.094869435,0.90513057
calib_01809,0.745256,0.254744
calib_01810,0.020266244,0.97973377
calib_01811,0.766855,0.23314497
calib_01812,0.9744887,0.025511278
calib_01813,0.62276495,0.37723508
calib_01814,0.26169187,0.73830813
calib_01815,0.6596171,0.34038287
calib_01816,0.84452504,0.15547495
calib_01817,0.08524707,0.9147529
calib_01818,0.3597707,0.6402293
calib_01819,0.90930945,0.090690546
calib_01820,0.15413354,0.84586644
calib_01821,0.5409661,0.4590339
calib_01822,0.992774,0.0072259875
calib_01823,0.4869188,0.5130812
calib_01824,0.50215614,0.49784377
calib_01825,0.005536553,0.9944634
calib_01826,0.16149305,0.83850694
calib_01827,0.94273514,0.057264876
calib_01828,0.7332819,0.26671806
calib_01829,0.0118686175,0.9881314
calib_01830,0.013572463,0.9864275
calib_01831,0.903912,0.09608802
calib_01832,0.19693066,0.80306935
calib_01833,0.0098468475,0.99015313
calib_01834,0.93849635,0.061503593
calib_01835,0.1115416,0.8884584
calib_01836,0.09712306,0.9028769
calib_01837,0.99168444,0.008315522
calib_01838,0.13135041,0.8686496
calib_01839,0.99998474,1.526378e-05
calib_01840,0.5403479,0.45965213
calib_01841,0.010791142,0.9892089
calib_01842,0.2199698,0.7800302
calib_01843,0.8028602,0.19713978
calib_01844,0.57030404,0.42969602
calib_01845,0.99959093,0.0004090581
calib_01846,0.26039937,0.7396006
calib_01847,0.10789751,0.8921025
calib_01848,0.3683285,0.63167155
calib_01849,0.27202252,0.72797745
calib_01850,0.74285465,0.25714538
calib_01851,0.13330932,0.8666907
calib_01852,0.99406177,0.005938245
calib_01853,0.0017687718,0.99823123
calib_01854,0.07058133,0.9294187
calib_01855,0.35783875,0.6421612
calib_01856,0.998206,0.0017939566
calib_01857,0.5886545,0.41134548
calib_01858,0.9654429,0.03455713
calib_01859,0.020727567,0.9792724
calib_01860,0.6578861,0.34211394
calib_01861,0.6798653,0.32013464
calib_01862,0.01461019,0.9853898
calib_01863,0.3274584,0.6725416
calib_01864,0.5257193,0.47428071
calib_01865,0.1094074,0.8905926
calib_01866,0.38112393,0.6188761
calib_01867,0.82031214,0.17968787
calib_01868,0.19367103,0.80632895
calib_01869,0.53512585,0.46487418
calib_01870,0.16008762,0.83991235
calib_01871,0.9821103,0.01788971
calib_01872,0.3521215,0.6478785
calib_01873,0.96836746,0.031632587
calib_01874,0.02888121,0.9711188
calib_01875,0.9444218,0.055578154
calib_01876,0.9544531,0.045546897
calib_01877,0.49280062,0.50719935
calib_01878,0.7192991,0.28070092
calib_01879,0.9451518,0.054848146
calib_01880,0.19594932,0.8040507
calib_01881,0.81335497,0.18664502
calib_01882,0.17687535,0.82312465
calib_01883,0.020858636,0.9791414
calib_01884,0.8868046,0.113195404
calib_01885,0.1378095,0.8621905
calib_01886,0.09189266,0.90810734
calib_01887,0.55344284,0.44655713
calib_01888,0.99876815,0.0012317747
calib_01889,0.009547514,0.9904525
calib_01890,1.0,1.3440867e-16
calib_01891,0.97427636,0.025723668
calib_01892,0.5367497,0.46325025
calib_01893,0.8349344,0.16506556
calib_01894,0.8178547,0.18214527
calib_01895,0.30535793,0.69464207
calib_01896,0.66025776,0.33974224
calib_01897,0.0057612294,0.99423873
calib_01898,0.12438178,0.8756182
calib_01899,0.13591236,0.86408764
calib_01900,0.56847435,0.43152562
calib_01901,0.22114159,0.7788584
calib_01902,0.9953171,0.004682956
calib_01903,0.84420544,0.15579452
calib_01904,0.00024178035,0.9997582
calib_01905,0.52248836,0.47751167
calib_01906,0.9682292,0.031770803
calib_01907,0.98370266,0.0162974
calib_01908,0.705017,0.29498297
calib_01909,0.4885279,0.5114721
calib_01910,0.0002881058,0.9997118
calib_01911,0.49978873,0.5002113
calib_01912,0.4484944,0.55150557
calib_01913,0.002577195,0.9974228
calib_01914,0.39072633,0.6092737
calib_01915,0.3522194,0.64778054
calib_01916,0.21547106,0.784529
calib_01917,0.043899383,0.95610064
calib_01918,0.19604424,0.8039558
calib_01919,0.78195864,0.21804135
calib_01920,0.9049639,0.09503614
calib_01921,0.97935474,0.020645337
calib_01922,0.1286282,0.87137175
calib_01923,0.051641658,0.94835836
calib_01924,0.062336996,0.937663
calib_01925,0.8152034,0.18479653
calib_01926,0.9735401,0.026459828
calib_01927,0.47361562,0.5263844
calib_01928,0.8374274,0.16257258
calib_01929,0.72311026,0.27688977
calib_01930,0.53929275,0.46070728
calib_01931,0.8563097,0.14369024
calib_01932,0.08601035,0.91398966
calib_01933,0.60325074,0.3967493
calib_01934,0.6628751,0.3371249
calib_01935,0.006312623,0.99368733
calib_01936,0.22024275,0.7797572
calib_01937,0.99534374,0.0046562566
calib_01938,0.3448295,0.6551705
calib_01939,0.45338288,0.5466171
calib_01940,0.34920835,0.65079165
calib_01941,0.73376375,0.26623625
calib_01942,0.5721211,0.42787892
calib_01943,0.5583128,0.4416872
calib_01944,0.46647412,0.5335259
calib_01945,0.37227565,0.62772435
calib_01946,0.09201286,0.9079871
calib_01947,0.71011347,0.28988653
calib_01948,0.01605818,0.98394185
calib_01949,0.43387815,0.5661219
calib_01950,0.01889585,0.98110414
calib_01951,0.0031343605,0.9968656
calib_01952,0.78830314,0.2116968
calib_01953,0.034491427,0.9655086
calib_01954,0.91696596,0.083034076
calib_01955,0.022283467,0.9777165
calib_01956,0.1949711,0.8050289
calib_01957,0.99313253,0.006867431
calib_01958,0.04092678,0.95907325
calib_01959,0.23720133,0.76279867
calib_01960,0.0007175304,0.99928254
calib_01961,0.81905484,0.18094519
calib_01962,0.39956066,0.6004393
calib_01963,0.19274244,0.80725753
calib_01964,0.99655056,0.003449387
calib_01965,6.897572e-05,0.999931
calib_01966,0.9878292,0.012170778
calib_01967,0.39358443,0.60641557
calib_01968,0.7018036,0.29819638
calib_01969,0.88360363,0.116396345
calib_01970,0.02662817,0.9733718
calib_01971,0.0071538887,0.9928461
calib_01972,0.840278,0.15972197
calib_01973,0.6465716,0.35342842
calib_01974,0.9994462,0.0005537384
calib_01975,0.8852989,0.114701115
calib_01976,0.32239226,0.6776077
calib_01977,0.7793699,0.22063012
calib_01978,0.99990094,9.907145e-05
calib_01979,0.1754759,0.82452404
calib_01980,0.89744264,0.10255741
calib_01981,0.1346595,0.8653405
calib_01982,0.3223673,0.6776327
calib_01983,0.069968365,0.9300316
calib_01984,0.48572463,0.5142754
calib_01985,0.037081257,0.9629187
calib_01986,0.92760086,0.072399184
calib_01987,0.023069492,0.9769305
calib_01988,0.77256775,0.22743222
calib_01989,0.85752475,0.14247526
calib_01990,0.023063475,0.9769365
calib_01991,0.992192,0.0078080376
calib_01992,0.41161248,0.58838755
calib_01993,0.99345267,0.0065472866
calib_01994,0.99999976,1.816188e-07
calib_01995,0.9406521,0.05934799
calib_01996,0.0034076497,0.99659234
calib_01997,0.10771148,0.89228857
calib_01998,0.16897295,0.83102703
calib_01999,0.019351423,0.9806486
calib_02000,0.049545936,0.9504541
calib_02001,0.00027910236,0.9997209
calib_02002,0.9025781,0.09742189
calib_02003,0.019150889,0.9808491
calib_02004,0.9373489,0.06265107
calib_02005,0.62216836,0.37783164
calib_02006,0.04768303,0.952317
calib_02007,0.0004013982,0.99959856
calib_02008,0.999969,3.104967e-05
calib_02009,0.999863,0.00013690299
calib_02010,0.7792505,0.2207495
calib_02011,0.035225254,0.9647747
calib_02012,9.449992e-05,0.99990547
calib_02013,0.008126061,0.9918739
calib_02014,0.8542515,0.14574845
calib_02015,0.00017278643,0.9998272
calib_02016,0.99988246,0.0001174808
calib_02017,0.00066396774,0.99933606
calib_02018,0.11673323,0.88326675
calib_02019,0.66074383,0.33925617
calib_02020,0.90893626,0.09106372
calib_02021,0.0298377,0.9701623
calib_02022,0.0009318703,0.9990682
calib_02023,0.00030725787,0.9996928
calib_02024,0.0002090036,0.99979097
calib_02025,0.08937311,0.9106268
calib_02026,0.9998585,0.00014152695
calib_02027,0.015651904,0.9843481
calib_02028,0.21505016,0.78494984
calib_02029,0.19802506,0.80197495
calib_02030,0.00553618,0.99446386
calib_02031,0.9547239,0.04527614
calib_02032,0.9889203,0.0110797435
calib_02033,0.9690786,0.03092138
calib_02034,0.011082758,0.98891723
calib_02035,0.4154812,0.5845188
calib_02036,0.45862895,0.54137105
calib_02037,0.8960064,0.103993624
calib_02038,0.9998888,0.00011120744
calib_02039,0.8779991,0.12200086
calib_02040,0.0026166355,0.9973833
calib_02041,0.99866235,0.0013376303
calib_02042,0.5755272,0.4244728
calib_02043,0.9809225,0.019077454
calib_02044,0.99120516,0.00879485
calib_02045,1.1286526e-05,0.9999887
calib_02046,0.0047695036,0.9952305
calib_02047,0.995952,0.004047985
calib_02048,0.004899474,0.99510056
calib_02049,0.97217506,0.027824938
calib_02050,0.99956435,0.00043564962
calib_02051,1.9438081e-05,0.99998057
calib_02052,0.91394544,0.08605461
calib_02053,9.5315525e-05,0.99990463
calib_02054,0.9986929,0.001307096
calib_02055,0.02344919,0.9765509
calib_02056,2.3351716e-07,0.99999976
calib_02057,0.020459678,0.97954035
calib_02058,0.9999101,8.9866044e-05
calib_02059,0.99651754,0.003482428
calib_02060,0.6123142,0.3876858
calib_02061,0.00019954106,0.9998005
calib_02062,0.008098226,0.9919018
calib_02063,0.05876653,0.9412335
calib_02064,0.99414,0.005860058
calib_02065,0.35453773,0.6454623
calib_02066,0.99998534,1.4693623e-05
calib_02067,0.27761725,0.7223827
calib_02068,0.9975829,0.002417114
calib_02069,0.9999975,2.5372117e-06
calib_02070,0.00046754192,0.99953246
calib_02071,0.004843559,0.9951565
calib_02072,0.9999114,8.8555804e-05
calib_02073,0.9686775,0.031322468
calib_02074,0.99886227,0.0011377236
calib_02075,0.005283343,0.9947167
calib_02076,0.97340935,0.026590673
calib_02077,0.8233024,0.17669761
calib_02078,0.23275277,0.7672472
calib_02079,0.9380216,0.061978392
calib_02080,2.2865692e-05,0.9999771
calib_02081,0.0014339485,0.9985661
calib_02082,0.07553654,0.92446345
calib_02083,0.004925319,0.9950747
calib_02084,0.7448928,0.2551072
calib_02085,0.9991493,0.00085070025
calib_02086,0.01765703,0.982343
calib_02087,0.09389291,0.90610707
calib_02088,0.99810696,0.001892986
calib_02089,0.9334502,0.066549756
calib_02090,0.0064353547,0.99356467
calib_02091,0.094928004,0.905072
calib_02092,0.91271365,0.087286375
calib_02093,0.9994216,0.0005784564
calib_02094,0.47286808,0.5271319
calib_02095,0.001330785,0.99866927
calib_02096,0.9994623,0.00053764496
calib_02097,0.99781525,0.0021847642
calib_02098,0.010958156,0.98904186
calib_02099,0.9993488,0.00065118074
calib_02100,0.9994917,0.0005082553
calib_02101,0.8808098,0.11919017
calib_02102,0.012957475,0.98704255
calib_02103,0.10435567,0.8956443
calib_02104,0.0007463546,0.9992536
calib_02105,0.00070919306,0.9992908
calib_02106,0.0074909893,0.99250907
calib_02107,0.0007240074,0.999276
calib_02108,0.99042016,0.009579823
calib_02109,0.9999726,2.7400501e-05
calib_02110,0.9990305,0.0009695727
calib_02111,0.85528433,0.14471564
calib_02112,4.1084473e-05,0.9999589
calib_02113,0.9996284,0.00037160874
calib_02114,0.92545754,0.074542515
calib_02115,0.9019482,0.09805182
calib_02116,0.9708143,0.029185774
calib_02117,0.003404807,0.9965952
calib_02118,0.8745641,0.12543589
calib_02119,0.0066883927,0.99331164
calib_02120,0.016150318,0.98384964
calib_02121,0.0030925542,0.9969074
calib_02122,0.85067445,0.14932558
calib_02123,0.08186058,0.9181394
calib_02124,0.999913,8.7058885e-05
calib_02125,0.06516344,0.93483657
calib_02126,0.10090045,0.8990996
calib_02127,0.9902294,0.009770529
calib_02128,0.017243609,0.9827564
calib_02129,0.94509727,0.054902665
calib_02130,9.947188e-05,0.99990046
calib_02131,0.99998903,1.10054125e-05
calib_02132,0.95921415,0.040785827
calib_02133,0.0034650005,0.99653494
calib_02134,0.99874496,0.0012549517
calib_02135,0.28062195,0.719378
calib_02136,0.01995658,0.9800434
calib_02137,0.9724125,0.027587423
calib_02138,0.00288373,0.9971163
calib_02139,5.3661053e-05,0.99994636
calib_02140,0.05736952,0.94263047
calib_02141,0.16505723,0.83494276
calib_02142,0.9997446,0.0002554225
calib_02143,0.9999647,3.534054e-05
calib_02144,0.0025326684,0.9974673
calib_02145,0.009083183,0.9909168
calib_02146,0.8954718,0.10452817
calib_02147,0.5163739,0.48362616
calib_02148,0.9945058,0.0054941885
calib_02149,0.61412615,0.38587388
calib_02150,0.9974017,0.0025982736
calib_02151,0.020892987,0.979107
calib_02152,0.28819644,0.71180356
calib_02153,0.019024193,0.98097587
calib_02154,0.005959458,0.99404055
calib_02155,0.2434762,0.7565238
calib_02156,0.9594488,0.0405512
calib_02157,0.0016637127,0.9983364
calib_02158,0.23457888,0.7654211
calib_02159,0.861525,0.13847497
calib_02160,0.98781127,0.012188712
calib_02161,6.635904e-05,0.9999336
calib_02162,0.9723521,0.027647885
calib_02163,0.0036904642,0.99630946
calib_02164,0.98782384,0.012176173
calib_02165,8.42828e-06,0.99999154
calib_02166,0.97401965,0.025980307
calib_02167,0.0034686378,0.9965314
calib_02168,0.648975,0.351025
calib_02169,0.8522913,0.14770868
calib_02170,8.2629094e-07,0.99999917
calib_02171,0.0025913785,0.99740857
calib_02172,0.01038207,0.9896179
calib_02173,0.31054404,0.689456
calib_02174,0.006392808,0.99360716
calib_02175,0.41925415,0.5807459
calib_02176,0.597545,0.40245494
calib_02177,0.7007942,0.2992058
calib_02178,0.016165335,0.9838346
calib_02179,0.9999131,8.68727e-05
calib_02180,0.9985116,0.0014884172
calib_02181,0.99851257,0.0014874053
calib_02182,0.008104307,0.99189574
calib_02183,0.90032536,0.09967461
calib_02184,0.19021074,0.8097892
calib_02185,0.9999349,6.506104e-05
calib_02186,0.00040166266,0.9995983
calib_02187,0.4352398,0.56476027
calib_02188,0.97595084,0.02404918
calib_02189,0.9993156,0.0006844185
calib_02190,0.74751663,0.2524833
calib_02191,0.99401844,0.0059815715
calib_02192,0.9414045,0.058595523
calib_02193,0.90189964,0.09810039
calib_02194,8.3358345e-06,0.99999166
calib_02195,0.99901915,0.0009808943
calib_02196,0.9639067,0.036093347
calib_02197,0.4651771,0.53482294
calib_02198,0.11753036,0.88246965
calib_02199,0.004028988,0.995971
calib_02200,0.95254666,0.047453355
calib_02201,0.03254496,0.967455
calib_02202,0.9998747,0.00012522354
calib_02203,0.017423969,0.982576
calib_02204,0.0011866523,0.9988134
calib_02205,0.12553501,0.874465
calib_02206,0.08824201,0.91175795
calib_02207,0.00024324445,0.99975675
calib_02208,0.035141457,0.9648586
calib_02209,0.9946144,0.0053855735
calib_02210,0.0047296593,0.9952703
calib_02211,0.7339797,0.26602024
calib_02212,0.89186186,0.10813817
calib_02213,0.7425269,0.25747308
calib_02214,0.3007602,0.69923973
calib_02215,2.28268e-05,0.99997723
calib_02216,0.3290254,0.6709746
calib_02217,0.9963315,0.003668491
calib_02218,0.8414442,0.15855575
calib_02219,5.9981667e-06,0.99999404
calib_02220,0.028317355,0.9716826
calib_02221,2.6665377e-05,0.9999733
calib_02222,0.99494237,0.0050575864
calib_02223,0.9998603,0.0001396474
calib_02224,0.02542291,0.97457707
calib_02225,0.00036562362,0.9996344
calib_02226,0.36207566,0.6379243
calib_02227,0.0028697634,0.9971302
calib_02228,0.08178209,0.9182179
calib_02229,0.43408898,0.565911
calib_02230,0.99974495,0.00025503803
calib_02231,0.99951637,0.00048369137
calib_02232,0.98823535,0.011764619
calib_02233,0.9972606,0.0027393848
calib_02234,0.006073911,0.9939261
calib_02235,0.999858,0.00014192617
calib_02236,0.9981059,0.0018941071
calib_02237,0.97916394,0.020836065
calib_02238,0.99995804,4.1935567e-05
calib_02239,0.0015094602,0.9984906
calib_02240,0.9764281,0.023571918
calib_02241,0.00019025906,0.9998098
calib_02242,0.8909465,0.1090535
calib_02243,0.99984,0.000159913
calib_02244,0.02764703,0.972353
calib_02245,0.94131184,0.05868811
calib_02246,0.110753685,0.8892463
calib_02247,0.006274363,0.9937256
calib_02248,0.00045979148,0.9995402
calib_02249,0.9980263,0.0019736427
calib_02250,0.60222036,0.3977796
calib_02251,0.00031078054,0.9996892
calib_02252,0.99991035,8.967147e-05
calib_02253,0.9999782,2.1791024e-05
calib_02254,0.0066598803,0.9933401
calib_02255,0.90606177,0.09393827
calib_02256,0.5212324,0.4787676
calib_02257,0.9989496,0.0010504199
calib_02258,0.9011678,0.0988322
calib_02259,0.28741765,0.7125823
calib_02260,0.0058169113,0.9941831
calib_02261,0.99200845,0.007991494
calib_02262,0.77518606,0.22481391
calib_02263,0.99926406,0.0007359174
calib_02264,0.0007460642,0.9992539
calib_02265,0.053115062,0.94688493
calib_02266,0.001849569,0.9981504
calib_02267,0.99937266,0.00062739046
calib_02268,0.99999166,8.341711e-06
calib_02269,3.5393325e-05,0.9999646
calib_02270,0.23307137,0.76692855
calib_02271,0.25595176,0.74404824
calib_02272,0.99949944,0.0005005114
calib_02273,0.024255317,0.9757447
calib_02274,0.008714362,0.9912856
calib_02275,0.5256474,0.4743526
calib_02276,2.5924724e-05,0.99997413
calib_02277,0.9998809,0.00011912724
calib_02278,0.103923135,0.89607686
calib_02279,0.9999641,3.5929486e-05
calib_02280,0.9999976,2.383247e-06
calib_02281,0.9799999,0.020000098
calib_02282,0.98758334,0.012416632
calib_02283,0.9999466,5.345094e-05
calib_02284,0.08054694,0.9194531
calib_02285,0.9990872,0.00091276714
calib_02286,0.9999999,6.10711e-08
calib_02287,1.4573299e-05,0.99998546
calib_02288,5.7190915e-05,0.9999428
calib_02289,0.00020854935,0.99979144
calib_02290,0.80603105,0.19396894
calib_02291,0.9998709,0.00012913303
calib_02292,0.93506217,0.064937845
calib_02293,0.9999329,6.7094676e-05
calib_02294,0.01386177,0.9861383
calib_02295,0.9936212,0.0063787787
calib_02296,0.9924694,0.0075306506
calib_02297,0.0035542054,0.99644583
calib_02298,1.9892997e-05,0.9999801
calib_02299,0.95814,0.041859962
calib_02300,0.9990355,0.0009645779
calib_02301,0.95658976,0.04341029
calib_02302,0.0023665563,0.99763346
calib_02303,0.43670005,0.56329995
calib_02304,0.00252302,0.997477
calib_02305,0.9470661,0.05293388
calib_02306,0.032329157,0.96767086
calib_02307,0.9833439,0.016656086
calib_02308,0.76856744,0.23143256
calib_02309,0.3775446,0.6224554
calib_02310,0.93573105,0.06426892
calib_02311,0.0011009198,0.9988991
calib_02312,0.84855956,0.15144044
calib_02313,5.511234e-05,0.9999449
calib_02314,0.9873553,0.012644763
calib_02315,0.99996567,3.4345994e-05
